hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,scaling_factor,Modified Load (kW)
8085,110.67,10.76,0.0,0.0,1.52,1.0,110.67
8086,117.92,10.72,0.0,0.0,1.24,1.0,117.92
8087,117.92,10.59,0.0,0.0,1.17,1.0,117.92
8088,117.92,9.91,0.0,0.0,1.31,1.0,117.92
8089,117.92,9.12,0.0,0.0,1.59,1.0,117.92
8090,117.92,8.97,0.0,0.0,1.72,1.0,117.92
8091,117.92,8.93,0.0,0.0,1.79,1.0,117.92
8092,117.92,8.99,0.0,0.0,1.72,1.0,117.92
8093,117.92,8.89,0.0,0.0,1.79,1.0,117.92
8094,117.92,8.42,0.0,0.0,1.66,1.0,117.92
8095,93.17,8.51,39.0,39.0,1.59,1.0,93.17
8096,93.17,10.7,243.0,75.0,1.72,1.0,93.17
8097,110.10079686718,12.39,376.0,96.0,1.86,1.0,110.10079686718
8098,111.3859682569,13.66,441.0,144.0,2.41,1.0,111.3859682569
8099,112.503955449956,14.51,447.0,184.0,2.76,1.0,112.503955449956
8100,111.786478640756,14.9,390.0,210.0,2.83,1.0,111.786478640756
8101,111.554592470438,15.27,340.0,165.0,2.9,1.0,111.554592470438
8102,111.337340944798,15.2,168.0,136.0,2.76,1.0,111.337340944798
8103,110.454884923489,14.86,46.0,45.0,2.62,1.0,110.454884923489
8104,110.332172675552,13.95,0.0,0.0,2.48,1.0,110.332172675552
8105,111.369169864939,12.94,0.0,0.0,2.69,1.0,111.369169864939
8106,111.695309925472,12.21,0.0,0.0,2.97,1.0,111.695309925472
8107,110.67,11.69,0.0,0.0,3.03,1.0,110.67
8108,110.67,11.43,0.0,0.0,2.9,1.0,110.67
8109,110.67,11.08,0.0,0.0,2.76,1.0,110.67
8110,117.92,10.83,0.0,0.0,2.69,1.0,117.92
8111,117.92,10.63,0.0,0.0,2.76,1.0,117.92
8112,117.92,10.45,0.0,0.0,2.83,1.0,117.92
8113,117.92,10.36,0.0,0.0,2.97,1.0,117.92
8114,117.92,10.22,0.0,0.0,3.1,1.0,117.92
8115,117.92,9.92,0.0,0.0,3.03,1.0,117.92
8116,117.92,9.73,0.0,0.0,2.97,1.0,117.92
8117,117.92,9.55,0.0,0.0,2.9,1.0,117.92
8118,117.92,9.41,0.0,0.0,2.9,1.0,117.92
8119,93.17,9.61,36.0,36.0,2.97,1.0,93.17
8120,93.17,10.24,238.0,78.0,3.1,1.0,93.17
8121,109.796557979513,11.63,364.0,114.0,3.38,1.0,109.796557979513
8122,110.836179724602,12.82,379.0,207.0,4.0,1.0,110.836179724602
8123,112.722498342666,13.67,356.0,244.0,4.55,1.0,112.722498342666
8124,112.623766180048,14.25,370.0,222.0,4.83,1.0,112.623766180048
8125,112.844928282995,14.4,256.0,199.0,4.69,1.0,112.844928282995
8126,113.173641510861,14.37,183.0,137.0,4.55,1.0,113.173641510861
8127,112.945227397792,14.01,90.0,59.0,4.14,1.0,112.945227397792
8128,112.96682081945,13.35,0.0,0.0,3.59,1.0,112.96682081945
8129,113.057940412154,12.6,0.0,0.0,3.31,1.0,113.057940412154
8130,113.614026456382,12.06,0.0,0.0,2.97,1.0,113.614026456382
8131,110.67,11.59,0.0,0.0,2.76,1.0,110.67
8132,110.67,11.24,0.0,0.0,2.28,1.0,110.67
8133,110.67,10.8,0.0,0.0,2.28,1.0,110.67
8134,117.92,10.53,0.0,0.0,2.14,1.0,117.92
8135,117.92,10.2,0.0,0.0,2.07,1.0,117.92
8136,117.92,9.94,0.0,0.0,2.14,1.0,117.92
8137,117.92,9.57,0.0,0.0,2.21,1.0,117.92
8138,117.92,9.45,0.0,0.0,2.28,1.0,117.92
8139,117.92,9.19,0.0,0.0,2.28,1.0,117.92
8140,117.92,9.05,0.0,0.0,2.14,1.0,117.92
8141,117.92,8.66,0.0,0.0,2.0,1.0,117.92
8142,117.92,8.55,0.0,0.0,1.93,1.0,117.92
8143,93.17,8.64,35.0,35.0,1.86,1.0,93.17
8144,93.17,9.62,239.0,76.0,1.93,1.0,93.17
8145,110.638529307243,11.07,379.0,94.0,1.93,1.0,110.638529307243
8146,112.060127991027,12.69,471.0,104.0,2.14,1.0,112.060127991027
8147,114.428325383271,13.74,501.0,113.0,2.21,1.0,114.428325383271
8148,114.357184562638,14.48,467.0,127.0,2.07,1.0,114.357184562638
8149,113.82838767698,14.98,399.0,98.0,1.93,1.0,113.82838767698
8150,113.647645212488,15.2,269.0,81.0,1.72,1.0,113.647645212488
8151,113.063110327164,15.04,106.0,52.0,1.45,1.0,113.063110327164
8152,112.646366567587,14.36,0.0,0.0,1.17,1.0,112.646366567587
8153,112.779628775223,12.78,0.0,0.0,1.1,1.0,112.779628775223
8154,113.421848195133,12.43,0.0,0.0,1.1,1.0,113.421848195133
8155,110.67,12.17,0.0,0.0,1.03,1.0,110.67
8156,110.67,10.86,0.0,0.0,1.31,1.0,110.67
8157,110.67,9.74,0.0,0.0,1.52,1.0,110.67
8158,117.92,9.41,0.0,0.0,1.52,1.0,117.92
8159,117.92,9.44,0.0,0.0,1.38,1.0,117.92
8160,117.92,9.09,0.0,0.0,1.38,1.0,117.92
8161,117.92,8.02,0.0,0.0,1.52,1.0,117.92
8162,117.92,7.24,0.0,0.0,1.66,1.0,117.92
8163,117.92,7.37,0.0,0.0,1.86,1.0,117.92
8164,117.92,7.71,0.0,0.0,2.0,1.0,117.92
8165,117.92,7.65,0.0,0.0,2.21,1.0,117.92
8166,117.92,7.58,0.0,0.0,2.28,1.0,117.92
8167,93.17,7.67,36.0,36.0,2.28,1.0,93.17
8168,93.17,8.68,239.0,73.0,2.07,1.0,93.17
8169,111.009459890766,10.39,377.0,94.0,1.86,1.0,111.009459890766
8170,112.52114734128,12.18,469.0,105.0,1.72,1.0,112.52114734128
8171,114.572797352642,13.57,506.0,109.0,1.59,1.0,114.572797352642
8172,113.707853745788,14.68,482.0,106.0,1.66,1.0,113.707853745788
8173,113.075823638814,15.42,399.0,100.0,1.72,1.0,113.075823638814
8174,112.228025102151,15.73,271.0,81.0,1.72,1.0,112.228025102151
8175,112.095059004075,15.54,114.0,45.0,1.59,1.0,112.095059004075
8176,111.691324519026,14.75,0.0,0.0,1.66,1.0,111.691324519026
8177,111.857111790533,13.35,0.0,0.0,1.79,1.0,111.857111790533
8178,112.376441320158,12.02,0.0,0.0,1.93,1.0,112.376441320158
8179,110.67,11.01,0.0,0.0,2.07,1.0,110.67
8180,110.67,10.09,0.0,0.0,2.14,1.0,110.67
8181,110.67,9.35,0.0,0.0,2.14,1.0,110.67
8182,117.92,8.83,0.0,0.0,2.14,1.0,117.92
8183,117.92,8.49,0.0,0.0,2.14,1.0,117.92
8184,117.92,8.1,0.0,0.0,2.21,1.0,117.92
8185,117.92,8.02,0.0,0.0,2.41,1.0,117.92
8186,117.92,7.8,0.0,0.0,2.62,1.0,117.92
8187,117.92,7.88,0.0,0.0,2.9,1.0,117.92
8188,117.92,8.11,0.0,0.0,3.03,1.0,117.92
8189,117.92,8.17,0.0,0.0,3.17,1.0,117.92
8190,117.92,7.7,0.0,0.0,3.45,1.0,117.92
8191,93.17,7.84,32.0,32.0,3.45,1.0,93.17
8192,93.17,9.06,0.0,0.0,3.52,1.0,93.17
8193,93.17,10.58,384.0,83.0,3.66,1.0,93.17
8194,93.17,12.59,464.0,105.0,4.07,1.0,93.17
8195,93.17,14.05,498.0,113.0,4.69,1.0,93.17
8196,93.17,15.06,475.0,110.0,4.9,1.0,93.17
8197,93.17,15.55,397.0,97.0,5.1,1.0,93.17
8198,93.17,15.53,271.0,78.0,5.17,1.0,93.17
8199,93.17,15.08,114.0,45.0,5.1,1.0,93.17
8200,93.17,14.0,0.0,0.0,5.1,1.0,93.17
8201,93.17,12.97,0.0,0.0,4.69,1.0,93.17
8202,93.17,12.4,0.0,0.0,4.55,1.0,93.17
8203,108.17,12.0,0.0,0.0,4.62,1.0,108.17
8204,108.17,11.7,0.0,0.0,4.9,1.0,108.17
8205,108.17,11.62,0.0,0.0,5.03,1.0,108.17
8206,117.92,11.57,0.0,0.0,5.03,1.0,117.92
8207,117.92,11.5,0.0,0.0,4.76,1.0,117.92
8208,117.92,11.38,0.0,0.0,4.97,1.0,117.92
8209,117.92,11.44,0.0,0.0,5.03,1.0,117.92
8210,117.92,11.35,0.0,0.0,5.03,1.0,117.92
8211,117.92,11.34,0.0,0.0,5.1,1.0,117.92
8212,117.92,11.23,0.0,0.0,5.03,1.0,117.92
8213,117.92,11.27,0.0,0.0,5.17,1.0,117.92
8214,117.92,11.31,0.0,0.0,5.31,1.0,117.92
8215,93.17,11.24,32.0,32.0,5.45,1.0,93.17
8216,93.17,11.79,240.0,65.0,5.31,1.0,93.17
8217,93.17,12.51,366.0,95.0,6.62,1.0,93.17
8218,93.17,13.16,455.0,109.0,6.76,1.0,93.17
8219,93.17,13.45,492.0,113.0,6.76,1.0,93.17
8220,93.17,13.51,464.0,119.0,6.55,1.0,93.17
8221,93.17,13.25,372.0,128.0,6.21,1.0,93.17
8222,93.17,12.96,157.0,132.0,6.07,1.0,93.17
8223,93.17,12.54,62.0,55.0,5.72,1.0,93.17
8224,93.17,12.08,0.0,0.0,5.24,1.0,93.17
8225,93.17,11.7,0.0,0.0,4.97,1.0,93.17
8226,93.17,11.39,0.0,0.0,4.83,1.0,93.17
8227,108.17,11.15,0.0,0.0,4.62,1.0,108.17
8228,108.17,10.85,0.0,0.0,4.34,1.0,108.17
8229,108.17,10.72,0.0,0.0,4.34,1.0,108.17
8230,117.92,10.62,0.0,0.0,4.14,1.0,117.92
8231,117.92,10.44,0.0,0.0,3.93,1.0,117.92
8232,117.92,10.21,0.0,0.0,3.72,1.0,117.92
8233,117.92,10.23,0.0,0.0,3.66,1.0,117.92
8234,117.92,10.14,0.0,0.0,3.66,1.0,117.92
8235,117.92,10.15,0.0,0.0,3.72,1.0,117.92
8236,117.92,10.05,0.0,0.0,3.72,1.0,117.92
8237,117.92,10.14,0.0,0.0,3.79,1.0,117.92
8238,117.92,10.14,0.0,0.0,3.72,1.0,117.92
8239,93.17,10.2,36.0,36.0,3.66,1.0,93.17
8240,93.17,11.01,114.0,105.0,3.66,1.0,93.17
8241,112.101564589761,11.77,209.0,178.0,4.55,1.0,112.101564589761
8242,114.250914838216,12.35,233.0,211.0,5.1,1.0,114.250914838216
8243,115.651825321568,12.85,163.0,162.0,5.31,1.0,115.651825321568
8244,115.064014159373,12.84,76.0,76.0,5.38,1.0,115.064014159373
8245,114.254988587689,12.51,71.0,71.0,5.31,1.0,114.254988587689
8246,113.089455844542,12.24,57.0,57.0,5.31,1.0,113.089455844542
8247,112.478121305852,11.98,24.0,24.0,5.17,1.0,112.478121305852
8248,112.25482135324,11.52,0.0,0.0,4.9,1.0,112.25482135324
8249,112.839328822367,11.09,0.0,0.0,4.48,1.0,112.839328822367
8250,113.218533564588,10.65,0.0,0.0,4.34,1.0,113.218533564588
8251,110.67,10.5,0.0,0.0,4.28,1.0,110.67
8252,110.67,10.25,0.0,0.0,4.48,1.0,110.67
8253,110.67,10.08,0.0,0.0,4.41,1.0,110.67
8254,117.92,9.86,0.0,0.0,4.34,1.0,117.92
8255,117.92,9.75,0.0,0.0,4.14,1.0,117.92
8256,117.92,9.61,0.0,0.0,4.07,1.0,117.92
8257,117.92,9.41,0.0,0.0,3.93,1.0,117.92
8258,117.92,9.16,0.0,0.0,3.86,1.0,117.92
8259,117.92,8.97,0.0,0.0,3.72,1.0,117.92
8260,117.92,8.94,0.0,0.0,3.59,1.0,117.92
8261,117.92,8.78,0.0,0.0,3.59,1.0,117.92
8262,117.92,8.72,0.0,0.0,3.66,1.0,117.92
8263,93.17,8.74,36.0,36.0,3.45,1.0,93.17
8264,93.17,9.66,161.0,115.0,3.45,1.0,93.17
8265,110.190353930478,10.35,171.0,159.0,3.93,1.0,110.190353930478
8266,111.265553604942,10.86,116.0,116.0,4.62,1.0,111.265553604942
8267,112.196209013552,11.22,241.0,221.0,4.69,1.0,112.196209013552
8268,111.532791973476,11.35,204.0,195.0,4.48,1.0,111.532791973476
8269,110.707225433468,11.22,208.0,184.0,4.55,1.0,110.707225433468
8270,110.015139810386,10.8,118.0,113.0,4.48,1.0,110.015139810386
8271,109.363450956834,10.42,42.0,41.0,4.69,1.0,109.363450956834
8272,109.61333000369,9.95,0.0,0.0,4.69,1.0,109.61333000369
8273,110.42668526837,9.54,0.0,0.0,4.9,1.0,110.42668526837
8274,110.93829446383,9.31,0.0,0.0,5.24,1.0,110.93829446383
8275,110.67,8.93,0.0,0.0,5.24,1.0,110.67
8276,110.67,8.76,0.0,0.0,4.9,1.0,110.67
8277,110.67,8.58,0.0,0.0,4.76,1.0,110.67
8278,117.92,8.42,0.0,0.0,4.76,1.0,117.92
8279,117.92,8.23,0.0,0.0,4.76,1.0,117.92
8280,117.92,8.01,0.0,0.0,5.03,1.0,117.92
8281,117.92,7.81,0.0,0.0,5.17,1.0,117.92
8282,117.92,7.78,0.0,0.0,5.24,1.0,117.92
8283,117.92,7.78,0.0,0.0,5.17,1.0,117.92
8284,117.92,7.84,0.0,0.0,5.17,1.0,117.92
8285,117.92,8.13,0.0,0.0,5.31,1.0,117.92
8286,117.92,8.23,0.0,0.0,5.38,1.0,117.92
8287,93.17,8.33,37.0,37.0,5.59,1.0,93.17
8288,93.17,8.8,159.0,115.0,5.1,1.0,93.17
8289,108.986036966159,9.3,220.0,179.0,6.48,1.0,108.986036966159
8290,109.796659138731,9.63,131.0,131.0,6.76,1.0,109.796659138731
8291,110.283030142556,10.13,113.0,113.0,6.9,1.0,110.283030142556
8292,109.702578496937,10.41,93.0,93.0,6.97,1.0,109.702578496937
8293,109.186350652601,10.41,66.0,66.0,6.76,1.0,109.186350652601
8294,108.082486527814,10.34,44.0,44.0,6.48,1.0,108.082486527814
8295,107.585327877692,10.16,37.0,37.0,5.93,1.0,107.585327877692
8296,107.491108056885,9.89,0.0,0.0,5.59,1.0,107.491108056885
8297,108.25292626652,9.49,0.0,0.0,5.17,1.0,108.25292626652
8298,108.992663563397,9.03,0.0,0.0,4.76,1.0,108.992663563397
8299,110.67,8.62,0.0,0.0,4.14,1.0,110.67
8300,110.67,8.36,0.0,0.0,3.79,1.0,110.67
8301,110.67,7.95,0.0,0.0,3.72,1.0,110.67
8302,117.92,7.76,0.0,0.0,3.66,1.0,117.92
8303,117.92,7.63,0.0,0.0,3.52,1.0,117.92
8304,117.92,7.32,0.0,0.0,3.45,1.0,117.92
8305,117.92,7.16,0.0,0.0,3.45,1.0,117.92
8306,117.92,7.11,0.0,0.0,3.52,1.0,117.92
8307,117.92,7.12,0.0,0.0,3.52,1.0,117.92
8308,117.92,7.08,0.0,0.0,3.38,1.0,117.92
8309,117.92,7.05,0.0,0.0,3.24,1.0,117.92
8310,117.92,7.03,0.0,0.0,3.17,1.0,117.92
8311,93.17,7.09,30.0,30.0,3.03,1.0,93.17
8312,93.17,8.31,225.0,70.0,3.03,1.0,93.17
8313,109.393850001161,10.19,365.0,89.0,3.24,1.0,109.393850001161
8314,110.237667993645,11.82,460.0,100.0,3.59,1.0,110.237667993645
8315,112.60692095752,12.91,496.0,105.0,3.72,1.0,112.60692095752
8316,112.762610206661,13.72,470.0,109.0,3.52,1.0,112.762610206661
8317,112.331334325658,14.16,397.0,95.0,3.31,1.0,112.331334325658
8318,111.315771247899,14.25,270.0,77.0,3.03,1.0,111.315771247899
8319,111.442228040898,13.9,113.0,45.0,2.55,1.0,111.442228040898
8320,111.910599188962,12.93,0.0,0.0,2.14,1.0,111.910599188962
8321,112.331247615219,11.71,0.0,0.0,2.0,1.0,112.331247615219
8322,112.684458770114,10.43,0.0,0.0,1.86,1.0,112.684458770114
8323,110.67,9.22,0.0,0.0,1.79,1.0,110.67
8324,110.67,8.56,0.0,0.0,1.66,1.0,110.67
8325,110.67,8.25,0.0,0.0,1.52,1.0,110.67
8326,117.92,8.31,0.0,0.0,1.31,1.0,117.92
8327,117.92,8.35,0.0,0.0,1.24,1.0,117.92
8328,117.92,8.09,0.0,0.0,1.24,1.0,117.92
8329,117.92,7.96,0.0,0.0,1.17,1.0,117.92
8330,117.92,6.55,0.0,0.0,1.24,1.0,117.92
8331,117.92,5.54,0.0,0.0,1.31,1.0,117.92
8332,117.92,4.73,0.0,0.0,1.31,1.0,117.92
8333,117.92,4.92,0.0,0.0,1.45,1.0,117.92
8334,117.92,5.14,0.0,0.0,1.45,1.0,117.92
8335,93.17,5.33,30.0,30.0,1.45,1.0,93.17
8336,93.17,6.8,211.0,82.0,1.52,1.0,93.17
8337,110.782265751166,9.09,348.0,108.0,1.45,1.0,110.782265751166
8338,112.435390241681,11.41,435.0,132.0,1.17,1.0,112.435390241681
8339,114.974324045464,12.97,483.0,125.0,0.83,1.0,114.974324045464
8340,114.441142519651,14.0,445.0,146.0,0.55,1.0,114.441142519651
8341,113.932142896287,14.52,380.0,118.0,0.41,1.0,113.932142896287
8342,113.716197599385,14.73,279.0,71.0,0.28,1.0,113.716197599385
8343,113.680968423354,14.55,114.0,45.0,0.28,1.0,113.680968423354
8344,114.294890887231,13.46,0.0,0.0,0.62,1.0,114.294890887231
8345,114.60366555581,12.56,0.0,0.0,0.97,1.0,114.60366555581
8346,114.672445872196,11.25,0.0,0.0,1.24,1.0,114.672445872196
8347,110.67,9.9,0.0,0.0,1.52,1.0,110.67
8348,110.67,8.79,0.0,0.0,1.72,1.0,110.67
8349,110.67,8.44,0.0,0.0,1.86,1.0,110.67
8350,117.92,8.18,0.0,0.0,2.0,1.0,117.92
8351,117.92,8.03,0.0,0.0,2.07,1.0,117.92
8352,117.92,8.1,0.0,0.0,2.21,1.0,117.92
8353,117.92,8.24,0.0,0.0,2.34,1.0,117.92
8354,117.92,8.18,0.0,0.0,2.41,1.0,117.92
8355,117.92,8.32,0.0,0.0,2.41,1.0,117.92
8356,117.92,8.31,0.0,0.0,2.62,1.0,117.92
8357,117.92,8.39,0.0,0.0,2.83,1.0,117.92
8358,117.92,8.4,0.0,0.0,2.97,1.0,117.92
8359,93.17,8.68,33.0,33.0,3.03,1.0,93.17
8360,93.17,9.68,161.0,111.0,3.38,1.0,93.17
8361,93.17,11.03,272.0,170.0,3.52,1.0,93.17
8362,93.17,12.22,397.0,170.0,3.86,1.0,93.17
8363,93.17,12.9,385.0,221.0,4.48,1.0,93.17
8364,93.17,13.35,359.0,218.0,4.69,1.0,93.17
8365,93.17,13.27,361.0,136.0,4.62,1.0,93.17
8366,93.17,13.14,222.0,123.0,4.76,1.0,93.17
8367,93.17,12.62,74.0,60.0,4.62,1.0,93.17
8368,93.17,12.02,0.0,0.0,4.41,1.0,93.17
8369,93.17,11.41,0.0,0.0,4.28,1.0,93.17
8370,93.17,10.96,0.0,0.0,4.28,1.0,93.17
8371,108.17,10.63,0.0,0.0,4.21,1.0,108.17
8372,108.17,10.61,0.0,0.0,3.93,1.0,108.17
8373,108.17,10.5,0.0,0.0,4.0,1.0,108.17
8374,117.92,10.33,0.0,0.0,3.93,1.0,117.92
8375,117.92,10.17,0.0,0.0,3.86,1.0,117.92
8376,117.92,9.96,0.0,0.0,3.66,1.0,117.92
8377,117.92,9.93,0.0,0.0,3.66,1.0,117.92
8378,117.92,9.83,0.0,0.0,3.66,1.0,117.92
8379,117.92,9.67,0.0,0.0,3.72,1.0,117.92
8380,117.92,9.47,0.0,0.0,3.72,1.0,117.92
8381,117.92,9.42,0.0,0.0,3.66,1.0,117.92
8382,117.92,9.43,0.0,0.0,3.59,1.0,117.92
8383,93.17,9.56,28.0,28.0,3.59,1.0,93.17
8384,93.17,10.1,212.0,73.0,3.31,1.0,93.17
8385,93.17,10.95,335.0,113.0,4.21,1.0,93.17
8386,93.17,11.77,332.0,213.0,5.03,1.0,93.17
8387,93.17,12.47,299.0,239.0,5.1,1.0,93.17
8388,93.17,12.68,191.0,185.0,5.03,1.0,93.17
8389,93.17,12.71,174.0,165.0,5.24,1.0,93.17
8390,93.17,12.43,143.0,128.0,5.31,1.0,93.17
8391,93.17,11.95,78.0,60.0,5.31,1.0,93.17
8392,93.17,11.24,0.0,0.0,5.31,1.0,93.17
8393,93.17,10.66,0.0,0.0,5.24,1.0,93.17
8394,93.17,10.29,0.0,0.0,5.24,1.0,93.17
8395,108.17,10.16,0.0,0.0,5.24,1.0,108.17
8396,108.17,10.06,0.0,0.0,5.52,1.0,108.17
8397,108.17,10.03,0.0,0.0,5.45,1.0,108.17
8398,117.92,9.72,0.0,0.0,5.86,1.0,117.92
8399,117.92,9.6,0.0,0.0,5.79,1.0,117.92
8400,117.92,9.5,0.0,0.0,5.93,1.0,117.92
8401,117.92,9.41,0.0,0.0,6.07,1.0,117.92
8402,117.92,9.36,0.0,0.0,6.21,1.0,117.92
8403,117.92,9.38,0.0,0.0,6.41,1.0,117.92
8404,117.92,9.31,0.0,0.0,6.69,1.0,117.92
8405,117.92,9.11,0.0,0.0,6.83,1.0,117.92
8406,117.92,9.0,0.0,0.0,7.03,1.0,117.92
8407,93.17,8.65,32.0,32.0,7.24,1.0,93.17
8408,93.17,8.99,209.0,73.0,7.31,1.0,93.17
8409,111.962547830409,9.41,332.0,113.0,7.59,1.0,111.962547830409
8410,114.04645602236,10.08,275.0,219.0,8.14,1.0,114.04645602236
8411,116.142312924585,10.48,244.0,221.0,9.03,1.0,116.142312924585
8412,116.062377394539,10.61,358.0,216.0,8.83,1.0,116.062377394539
8413,115.525988345663,10.54,358.0,137.0,8.69,1.0,115.525988345663
8414,115.018553807958,10.36,253.0,94.0,8.48,1.0,115.018553807958
8415,114.507645963894,10.09,90.0,59.0,7.45,1.0,114.507645963894
8416,114.021509659472,9.68,0.0,0.0,7.17,1.0,114.021509659472
8417,114.101947725994,9.45,0.0,0.0,7.45,1.0,114.101947725994
8418,114.778278338561,9.26,0.0,0.0,7.38,1.0,114.778278338561
8419,110.67,9.02,0.0,0.0,7.1,1.0,110.67
8420,110.67,9.14,0.0,0.0,7.31,1.0,110.67
8421,110.67,9.12,0.0,0.0,7.1,1.0,110.67
8422,117.92,8.98,0.0,0.0,6.83,1.0,117.92
8423,117.92,9.17,0.0,0.0,6.76,1.0,117.92
8424,117.92,9.19,0.0,0.0,6.62,1.0,117.92
8425,117.92,9.15,0.0,0.0,6.9,1.0,117.92
8426,117.92,9.16,0.0,0.0,6.97,1.0,117.92
8427,117.92,8.94,0.0,0.0,6.97,1.0,117.92
8428,117.92,8.79,0.0,0.0,6.83,1.0,117.92
8429,117.92,8.72,0.0,0.0,6.69,1.0,117.92
8430,117.92,8.72,0.0,0.0,6.48,1.0,117.92
8431,93.17,8.82,31.0,31.0,6.41,1.0,93.17
8432,93.17,9.26,148.0,110.0,6.41,1.0,93.17
8433,110.845883501115,9.8,304.0,145.0,6.97,1.0,110.845883501115
8434,112.550341646583,10.45,313.0,219.0,7.45,1.0,112.550341646583
8435,114.200019871732,11.06,362.0,231.0,7.66,1.0,114.200019871732
8436,114.374386040501,11.37,316.0,231.0,7.03,1.0,114.374386040501
8437,113.649365103747,11.47,206.0,184.0,6.76,1.0,113.649365103747
8438,112.990906085396,11.3,236.0,114.0,6.48,1.0,112.990906085396
8439,112.813433069903,10.94,83.0,61.0,6.0,1.0,112.813433069903
8440,112.537989137301,10.3,0.0,0.0,5.31,1.0,112.537989137301
8441,112.336040316829,9.66,0.0,0.0,4.9,1.0,112.336040316829
8442,112.168186851546,9.16,0.0,0.0,4.55,1.0,112.168186851546
8443,110.67,8.74,0.0,0.0,4.07,1.0,110.67
8444,110.67,8.65,0.0,0.0,3.31,1.0,110.67
8445,110.67,8.3,0.0,0.0,3.03,1.0,110.67
8446,117.92,8.1,0.0,0.0,3.03,1.0,117.92
8447,117.92,8.02,0.0,0.0,3.1,1.0,117.92
8448,117.92,7.71,0.0,0.0,3.1,1.0,117.92
8449,117.92,7.33,0.0,0.0,3.03,1.0,117.92
8450,117.92,7.19,0.0,0.0,2.97,1.0,117.92
8451,117.92,6.94,0.0,0.0,2.97,1.0,117.92
8452,117.92,6.79,0.0,0.0,2.97,1.0,117.92
8453,117.92,6.7,0.0,0.0,2.83,1.0,117.92
8454,117.92,6.56,0.0,0.0,2.76,1.0,117.92
8455,93.17,6.53,28.0,28.0,2.76,1.0,93.17
8456,93.17,7.42,217.0,67.0,2.76,1.0,93.17
8457,109.828592514177,9.17,359.0,87.0,3.03,1.0,109.828592514177
8458,110.942330101038,10.62,455.0,100.0,3.52,1.0,110.942330101038
8459,111.370528436389,11.65,494.0,107.0,3.66,1.0,111.370528436389
8460,110.743714980685,12.45,478.0,102.0,3.59,1.0,110.743714980685
8461,110.090797913073,12.95,402.0,95.0,3.45,1.0,110.090797913073
8462,109.500929812373,13.06,275.0,79.0,3.52,1.0,109.500929812373
8463,108.964907197232,12.73,119.0,45.0,3.31,1.0,108.964907197232
8464,108.957700963337,11.85,0.0,0.0,2.97,1.0,108.957700963337
8465,109.373012109907,10.75,0.0,0.0,2.9,1.0,109.373012109907
8466,109.856370094849,9.93,0.0,0.0,2.76,1.0,109.856370094849
8467,110.67,9.23,0.0,0.0,2.55,1.0,110.67
8468,110.67,8.64,0.0,0.0,2.41,1.0,110.67
8469,110.67,8.06,0.0,0.0,2.34,1.0,110.67
8470,117.92,7.67,0.0,0.0,2.41,1.0,117.92
8471,117.92,7.43,0.0,0.0,2.55,1.0,117.92
8472,117.92,7.26,0.0,0.0,2.76,1.0,117.92
8473,117.92,6.93,0.0,0.0,2.83,1.0,117.92
8474,117.92,6.43,0.0,0.0,2.83,1.0,117.92
8475,117.92,6.21,0.0,0.0,2.9,1.0,117.92
8476,117.92,6.15,0.0,0.0,2.9,1.0,117.92
8477,117.92,5.99,0.0,0.0,2.83,1.0,117.92
8478,117.92,5.91,0.0,0.0,2.83,1.0,117.92
8479,93.17,6.27,27.0,27.0,2.83,1.0,93.17
8480,93.17,7.37,211.0,69.0,2.76,1.0,93.17
8481,108.907778903929,9.28,356.0,88.0,3.1,1.0,108.907778903929
8482,109.626357838556,11.0,453.0,98.0,3.52,1.0,109.626357838556
8483,110.04247767303,12.25,496.0,102.0,4.21,1.0,110.04247767303
8484,109.272714416971,13.24,478.0,101.0,4.76,1.0,109.272714416971
8485,108.582866904809,13.62,400.0,95.0,4.55,1.0,108.582866904809
8486,107.937664432821,13.62,275.0,78.0,4.41,1.0,107.937664432821
8487,107.980571443329,13.19,121.0,44.0,4.07,1.0,107.980571443329
8488,108.337603021578,12.27,0.0,0.0,3.72,1.0,108.337603021578
8489,108.775222403459,11.18,0.0,0.0,3.45,1.0,108.775222403459
8490,109.162600328798,10.43,0.0,0.0,3.38,1.0,109.162600328798
8491,110.67,9.91,0.0,0.0,3.31,1.0,110.67
8492,110.67,9.58,0.0,0.0,3.03,1.0,110.67
8493,110.67,9.21,0.0,0.0,3.03,1.0,110.67
8494,117.92,8.76,0.0,0.0,3.03,1.0,117.92
8495,117.92,8.41,0.0,0.0,3.03,1.0,117.92
8496,117.92,8.11,0.0,0.0,3.1,1.0,117.92
8497,117.92,7.82,0.0,0.0,3.1,1.0,117.92
8498,117.92,7.4,0.0,0.0,3.1,1.0,117.92
8499,117.92,7.01,0.0,0.0,3.1,1.0,117.92
8500,117.92,6.78,0.0,0.0,3.03,1.0,117.92
8501,117.92,6.34,0.0,0.0,2.9,1.0,117.92
8502,117.92,6.08,0.0,0.0,2.83,1.0,117.92
8503,93.17,5.89,26.0,26.0,2.76,1.0,93.17
8504,93.17,7.1,210.0,68.0,2.48,1.0,93.17
8505,108.708431606205,9.17,353.0,89.0,2.34,1.0,108.708431606205
8506,109.010756620245,11.23,454.0,98.0,2.48,1.0,109.010756620245
8507,109.541120988577,12.57,494.0,105.0,2.55,1.0,109.541120988577
