hour,Load (kW)
5574,102.92
5575,93.17
5576,93.17
5577,104.271857279758
5578,104.756749144001
5579,108.771555460616
5580,114.547858951897
5581,113.867355623846
5582,116.498113744178
5583,115.519383877012
5584,116.707677652051
5585,116.604306122145
5586,119.001808103983
5587,95.67
5588,95.67
5589,95.67
5590,117.92
5591,117.92
5592,117.92
5593,117.92
5594,117.92
5595,117.92
5596,117.92
5597,117.92
5598,102.92
5599,93.17
5600,93.17
5601,104.069404968908
5602,104.454492494857
5603,107.641750541084
5604,110.138229509579
5605,110.902440286575
5606,113.669897181183
5607,113.547055510227
5608,113.740664430482
5609,113.623817758152
5610,113.029373808055
5611,95.67
5612,95.67
5613,95.67
5614,117.92
5615,117.92
5616,117.92
5617,117.92
5618,117.92
5619,117.92
5620,117.92
5621,117.92
5622,102.92
5623,93.17
5624,93.17
5625,104.033993795614
5626,104.392274457121
5627,108.201324498681
5628,112.027135269519
5629,110.958525804152
5630,114.419976734493
5631,114.674820713277
5632,114.808205925215
5633,114.562069897172
5634,113.996142556678
5635,95.67
5636,95.67
5637,95.67
5638,117.92
5639,117.92
5640,117.92
5641,117.92
5642,117.92
5643,117.92
5644,117.92
5645,117.92
5646,102.92
5647,93.17
5648,93.17
5649,104.085834679955
5650,104.482852978931
5651,109.396753622387
5652,111.850832840278
5653,112.107357023534
5654,115.797671141716
5655,115.560264385018
5656,115.233856367089
5657,115.113900603827
5658,114.228574407672
5659,95.67
5660,95.67
5661,95.67
5662,117.92
5663,117.92
5664,117.92
5665,117.92
5666,117.92
5667,117.92
5668,117.92
5669,117.92
5670,102.92
5671,93.17
5672,93.17
5673,93.17
5674,93.17
5675,93.17
5676,93.17
5677,93.17
5678,93.17
5679,93.17
5680,93.17
5681,93.17
5682,93.17
5683,93.17
5684,93.17
5685,93.17
5686,117.92
5687,117.92
5688,117.92
5689,117.92
5690,117.92
5691,117.92
5692,117.92
5693,117.92
5694,102.92
5695,93.17
5696,93.17
5697,93.17
5698,93.17
5699,93.17
5700,93.17
5701,93.17
5702,93.17
5703,93.17
5704,93.17
5705,93.17
5706,93.17
5707,93.17
5708,93.17
5709,93.17
5710,117.92
5711,117.92
5712,117.92
5713,117.92
5714,117.92
5715,117.92
5716,117.92
5717,117.92
5718,102.92
5719,93.17
5720,93.17
5721,104.445032392859
5722,105.043092944308
5723,111.170948140786
5724,119.682149796747
5725,114.751642930349
5726,118.444544093754
5727,119.016582044953
5728,118.390253003692
5729,117.385433978883
5730,120.404518058759
5731,95.67
5732,95.67
5733,95.67
5734,117.92
5735,117.92
5736,117.92
5737,117.92
5738,117.92
5739,117.92
5740,117.92
5741,117.92
5742,102.92
5743,93.17
5744,93.17
5745,104.252083758479
5746,104.737793314552
5747,110.599360184871
5748,120.364356473567
5749,115.426490345426
5750,117.809397940618
5751,116.924749994553
5752,116.682268606152
5753,118.623471253987
5754,119.615234373898
5755,95.67
5756,95.67
5757,95.67
5758,117.92
5759,117.92
5760,117.92
5761,117.92
5762,117.92
5763,117.92
5764,117.92
5765,117.92
5766,102.92
5767,93.17
5768,93.17
5769,104.172075955661
5770,104.610525992468
5771,111.703697322173
5772,118.199024222208
5773,115.54413815598
5774,119.177579232961
5775,119.629966996776
5776,120.202603583634
5777,120.951296945275
5778,118.239026110372
5779,95.67
5780,95.67
5781,95.67
5782,117.92
5783,117.92
5784,117.92
5785,117.92
5786,117.92
5787,117.92
5788,117.92
5789,117.92
5790,102.92
5791,93.17
5792,93.17
5793,104.14025630551
5794,104.563682073703
5795,111.468500187323
5796,117.715300941098
5797,117.718516064201
5798,119.98555025928
5799,120.05556321858
5800,120.040188227975
5801,119.093989097558
5802,117.732401866408
5803,95.67
5804,95.67
5805,95.67
5806,117.92
5807,117.92
5808,117.92
5809,117.92
5810,117.92
5811,117.92
5812,117.92
5813,117.92
5814,102.92
5815,93.17
5816,93.17
5817,104.092789225699
5818,104.503651216321
5819,111.551228039151
5820,114.921875701703
5821,115.157735853324
5822,117.48942131884
5823,117.72608304975
5824,116.156362363894
5825,115.588431781855
5826,115.323568637659
5827,95.67
5828,95.67
5829,95.67
5830,117.92
5831,117.92
5832,117.92
5833,117.92
5834,117.92
5835,117.92
5836,117.92
5837,117.92
5838,102.92
5839,93.17
5840,93.17
5841,93.17
5842,93.17
5843,93.17
5844,93.17
5845,93.17
5846,93.17
5847,93.17
5848,93.17
5849,93.17
5850,93.17
5851,93.17
5852,93.17
5853,93.17
5854,117.92
5855,117.92
5856,117.92
5857,117.92
5858,117.92
5859,117.92
5860,117.92
5861,117.92
5862,102.92
5863,93.17
5864,93.17
5865,93.17
5866,93.17
5867,93.17
5868,93.17
5869,93.17
5870,93.17
5871,93.17
5872,93.17
5873,93.17
5874,93.17
5875,93.17
5876,93.17
5877,93.17
5878,117.92
5879,117.92
5880,117.92
5881,117.92
5882,117.92
5883,117.92
5884,117.92
5885,117.92
5886,102.92
5887,93.17
5888,93.17
5889,104.448490347472
5890,105.056187031995
5891,111.480980536267
5892,119.775969988962
5893,117.870282973028
5894,121.056244655902
5895,121.244330804876
5896,120.744650278701
5897,116.932279321539
5898,116.038950443358
5899,95.67
5900,95.67
5901,95.67
5902,117.92
5903,117.92
5904,117.92
5905,117.92
5906,117.92
5907,117.92
5908,117.92
5909,117.92
5910,102.92
5911,93.17
5912,93.17
5913,104.304097077936
5914,104.828156034125
5915,110.536706518282
5916,113.363444453345
5917,113.54755410158
5918,116.808193068319
5919,117.13169771792
5920,117.571794547637
5921,116.891219851453
5922,114.610223580995
5923,95.67
5924,95.67
5925,95.67
5926,117.92
5927,117.92
5928,117.92
5929,117.92
5930,117.92
5931,117.92
5932,117.92
5933,117.92
5934,102.92
5935,93.17
5936,93.17
5937,104.205002865593
5938,104.678676707076
5939,108.429864703729
5940,114.170411565837
5941,112.864671203876
5942,116.160093337958
5943,115.849676001958
5944,116.34200469603
5945,115.061183401043
5946,114.384087070602
5947,95.67
5948,95.67
5949,95.67
5950,117.92
5951,117.92
5952,117.92
5953,117.92
5954,117.92
5955,117.92
5956,117.92
5957,117.92
5958,102.92
5959,93.17
5960,93.17
5961,104.089936648416
5962,104.493603860759
5963,107.675560006174
5964,113.367249512567
5965,112.915797250143
5966,116.475557982831
5967,116.259107298365
5968,114.696505283959
5969,113.822202521389
5970,112.861154384453
5971,95.67
5972,95.67
5973,95.67
5974,117.92
5975,117.92
5976,117.92
5977,117.92
5978,117.92
5979,117.92
5980,117.92
5981,117.92
5982,102.92
5983,93.17
5984,93.17
5985,103.98981485193
5986,104.328269520643
5987,106.510242380902
5988,109.359040272553
5989,108.128522465539
5990,111.745733862935
5991,111.728563160765
5992,111.490716103031
5993,110.826459577929
5994,110.026652953975
5995,95.67
5996,95.67
5997,95.67
5998,117.92
5999,117.92
6000,117.92
6001,117.92
6002,117.92
6003,117.92
6004,117.92
6005,117.92
6006,102.92
6007,93.17
6008,93.17
6009,93.17
6010,93.17
6011,93.17
6012,93.17
6013,93.17
6014,93.17
6015,93.17
6016,93.17
6017,93.17
6018,93.17
6019,93.17
6020,93.17
6021,93.17
6022,117.92
6023,117.92
6024,117.92
6025,117.92
6026,117.92
6027,117.92
6028,117.92
6029,117.92
6030,102.92
6031,93.17
6032,93.17
6033,93.17
6034,93.17
6035,93.17
6036,93.17
6037,93.17
6038,93.17
6039,93.17
6040,93.17
6041,93.17
6042,93.17
6043,93.17
6044,93.17
6045,93.17
6046,117.92
6047,117.92
6048,117.92
6049,117.92
6050,117.92
6051,117.92
6052,117.92
6053,117.92
6054,102.92
6055,93.17
6056,93.17
6057,103.907647256933
6058,104.212047253362
6059,106.271841308666
6060,107.761733032849
6061,108.364752894591
6062,112.451328026303
6063,111.916272678106
6064,112.361427393942
6065,112.29276735757
6066,111.740163191837
6067,95.67
6068,95.67
6069,95.67
6070,117.92
6071,117.92
6072,117.92
6073,117.92
6074,117.92
6075,117.92
6076,117.92
6077,117.92
6078,102.92
6079,93.17
6080,93.17
6081,103.878287876608
6082,104.172561965213
6083,109.034085077756
6084,113.298784779354
6085,112.304837136733
6086,116.069453168121
6087,116.69039954062
6088,115.813281048022
6089,115.846731073908
6090,113.303744666876
6091,95.67
6092,95.67
6093,95.67
6094,117.92
6095,117.92
6096,117.92
6097,117.92
6098,117.92
6099,117.92
6100,117.92
6101,117.92
6102,102.92
6103,93.17
6104,93.17
6105,103.90550669415
6106,104.199003951824
6107,110.87566553998
6108,114.416225979901
6109,112.590259354571
6110,116.61993460504
6111,114.845734087419
6112,122.63385618397
6113,119.112334520507
6114,118.420679163792
6115,95.67
6116,95.67
6117,95.67
6118,117.92
6119,117.92
6120,117.92
6121,117.92
6122,117.92
6123,117.92
6124,117.92
6125,117.92
6126,102.92
6127,93.17
6128,93.17
6129,103.928245630892
6130,104.242225664519
6131,108.537461829024
6132,111.035434945143
6133,110.924013503425
6134,113.566509587232
6135,114.275043388508
6136,113.677050927819
6137,115.180318311032
6138,113.254748894388
6139,95.67
6140,95.67
6141,95.67
6142,117.92
6143,117.92
6144,117.92
6145,117.92
6146,117.92
6147,117.92
6148,117.92
6149,117.92
6150,102.92
6151,93.17
6152,93.17
6153,103.854101000217
6154,104.137244313584
6155,106.859466136894
6156,108.729433028935
6157,108.485062590951
6158,111.72263087937
6159,112.353853739485
6160,112.553236934112
6161,112.884446463157
6162,111.300569506547
6163,95.67
6164,95.67
6165,95.67
6166,117.92
6167,117.92
6168,117.92
6169,117.92
6170,117.92
6171,117.92
6172,117.92
6173,117.92
6174,102.92
6175,93.17
6176,93.17
6177,93.17
6178,93.17
6179,93.17
6180,93.17
6181,93.17
6182,93.17
6183,93.17
6184,93.17
6185,93.17
6186,93.17
6187,93.17
6188,93.17
6189,93.17
6190,117.92
6191,117.92
6192,117.92
6193,117.92
6194,117.92
6195,117.92
6196,117.92
6197,117.92
6198,102.92
6199,93.17
6200,93.17
6201,93.17
6202,93.17
6203,93.17
6204,93.17
6205,93.17
6206,93.17
6207,93.17
6208,93.17
6209,93.17
6210,93.17
6211,93.17
6212,93.17
6213,93.17
6214,117.92
6215,117.92
6216,117.92
6217,117.92
6218,117.92
6219,117.92
6220,117.92
6221,117.92
6222,102.92
6223,93.17
6224,93.17
6225,104.130628766621
6226,104.559533020591
6227,106.882864395039
6228,109.057230188673
6229,108.839063232511
6230,112.244241583255
6231,112.27377083302
6232,112.230378311599
6233,111.539614822204
6234,110.502552466464
6235,95.67
6236,95.67
6237,95.67
6238,117.92
6239,117.92
6240,117.92
6241,117.92
6242,117.92
6243,117.92
6244,117.92
6245,117.92
6246,102.92
6247,93.17
6248,93.17
6249,103.956884051191
6250,104.293618953247
6251,106.123336882408
6252,108.155743709943
6253,108.598024359393
6254,112.173062629282
6255,112.430332955762
6256,112.422199010864
6257,111.807625526519
6258,111.745638446816
6259,95.67
6260,95.67
6261,95.67
6262,117.92
6263,117.92
6264,117.92
6265,117.92
6266,117.92
6267,117.92
6268,117.92
6269,117.92
6270,102.92
6271,93.17
6272,93.17
6273,103.900026074115
6274,104.202855964945
6275,105.979541729572
6276,109.670633898669
6277,108.566450209746
6278,112.187369435402
6279,112.325441789253
6280,112.300885476543
6281,112.599263446264
6282,111.292239926866
6283,95.67
6284,95.67
6285,95.67
6286,117.92
6287,117.92
6288,117.92
6289,117.92
6290,117.92
6291,117.92
6292,117.92
6293,117.92
6294,102.92
6295,93.17
6296,93.17
6297,103.872145478699
6298,104.170976152696
6299,106.342869297758
6300,108.22283625128
6301,109.16949429095
6302,112.487398723483
6303,112.834773803237
6304,113.182319476508
6305,113.065913265805
6306,112.230445068132
6307,95.67
6308,95.67
6309,95.67
6310,117.92
6311,117.92
6312,117.92
6313,117.92
6314,117.92
6315,117.92
6316,117.92
6317,117.92
6318,102.92
6319,93.17
6320,93.17
6321,103.888046801564
6322,104.185318305897
6323,106.948514683871
6324,109.134612705422
6325,109.108721608708
6326,113.271873892189
6327,113.698758180481
6328,113.903017587063
6329,113.616724357078
6330,118.034313086217
6331,95.67
6332,95.67
6333,95.67
6334,117.92
6335,117.92
6336,117.92
6337,117.92
6338,117.92
6339,117.92
6340,117.92
6341,117.92
6342,102.92
6343,93.17
6344,93.17
6345,93.17
6346,93.17
6347,93.17
6348,93.17
6349,93.17
6350,93.17
6351,93.17
6352,93.17
6353,93.17
6354,93.17
6355,93.17
6356,93.17
6357,93.17
6358,117.92
6359,117.92
6360,117.92
6361,117.92
6362,117.92
6363,117.92
6364,117.92
6365,117.92
6366,102.92
6367,93.17
6368,93.17
6369,93.17
6370,93.17
6371,93.17
6372,93.17
6373,93.17
6374,93.17
6375,93.17
6376,93.17
6377,93.17
6378,93.17
6379,93.17
6380,93.17
6381,93.17
6382,117.92
6383,117.92
6384,117.92
6385,117.92
6386,117.92
6387,117.92
6388,117.92
6389,117.92
6390,102.92
6391,93.17
6392,93.17
6393,104.251828943272
6394,104.751607238389
6395,109.734647021181
6396,113.096482905207
6397,115.042243800234
6398,119.146229216195
6399,117.937321227646
6400,119.232746646465
6401,118.437993242869
6402,117.229962440168
6403,95.67
6404,95.67
6405,95.67
6406,117.92
6407,117.92
6408,117.92
6409,117.92
6410,117.92
6411,117.92
6412,117.92
6413,117.92
6414,102.92
6415,93.17
6416,93.17
6417,104.145007323636
6418,104.591271052321
6419,109.960041197596
6420,114.888595283521
6421,113.476150527514
6422,117.461576793475
6423,117.812926151033
6424,118.656034462688
6425,115.224316072459
6426,113.544191483743
6427,95.67
6428,95.67
6429,95.67
6430,117.92
6431,117.92
6432,117.92
6433,117.92
6434,117.92
6435,117.92
6436,117.92
6437,117.92
6438,102.92
6439,93.17
6440,93.17
6441,104.077401543489
6442,104.482497100278
6443,108.533419088258
6444,111.205190284628
6445,115.148254398763
6446,116.973760687762
6447,116.65796467901
6448,116.155214090514
6449,116.121686038055
6450,113.186653830639
6451,95.67
6452,95.67
6453,95.67
6454,117.92
6455,117.92
6456,117.92
6457,117.92
6458,117.92
6459,117.92
6460,117.92
6461,117.92
6462,102.92
6463,93.17
6464,93.17
6465,103.987671781114
6466,104.35457354244
6467,107.606348034779
6468,109.87422268953
6469,112.189024668779
6470,115.637959450003
6471,115.526668896751
6472,116.500002235032
6473,114.339908719802
6474,112.978208680757
6475,95.67
6476,95.67
6477,95.67
6478,117.92
6479,117.92
6480,117.92
6481,117.92
6482,117.92
6483,117.92
6484,117.92
6485,117.92
6486,102.92
6487,93.17
6488,93.17
6489,103.935454331472
6490,104.265603907722
6491,108.241475164264
6492,113.53238179242
6493,111.677483010222
6494,115.99908539411
6495,116.299492390937
6496,116.763707252517
6497,116.775936330992
6498,116.423351352677
6499,95.67
6500,95.67
6501,95.67
6502,117.92
6503,117.92
6504,117.92
6505,117.92
6506,117.92
6507,117.92
6508,117.92
6509,117.92
6510,102.92
6511,93.17
6512,93.17
6513,93.17
6514,93.17
6515,93.17
6516,93.17
6517,93.17
6518,93.17
6519,93.17
6520,93.17
6521,93.17
6522,93.17
6523,93.17
6524,93.17
6525,93.17
6526,117.92
6527,117.92
6528,117.92
6529,117.92
6530,117.92
6531,117.92
6532,117.92
6533,117.92
6534,102.92
6535,93.17
6536,93.17
6537,93.17
6538,93.17
6539,93.17
6540,93.17
6541,93.17
6542,93.17
6543,93.17
6544,93.17
6545,93.17
6546,93.17
6547,93.17
6548,93.17
6549,93.17
6550,117.92
6551,117.92
6552,114.92
6553,117.92
6554,117.92
6555,117.92
6556,117.92
6557,117.92
6558,117.92
6559,93.17
6560,93.17
6561,106.73
6562,106.73
6563,106.73
6564,106.73
6565,106.73
6566,106.73
6567,106.73
6568,106.73
6569,106.73
6570,106.73
6571,110.67
6572,110.67
6573,110.67
6574,117.92
6575,117.92
6576,117.92
6577,117.92
6578,117.92
6579,117.92
6580,117.92
6581,117.92
6582,117.92
6583,93.17
6584,93.17
6585,106.73
6586,106.73
6587,106.73
6588,106.73
6589,106.73
6590,106.73
6591,106.73
6592,106.73
6593,106.73
6594,106.73
6595,110.67
6596,110.67
6597,110.67
6598,117.92
6599,117.92
6600,117.92
6601,117.92
6602,117.92
6603,117.92
6604,117.92
6605,117.92
6606,117.92
6607,93.17
6608,93.17
6609,106.73
6610,106.73
6611,106.73
6612,106.73
6613,106.73
6614,106.73
6615,106.73
6616,106.73
6617,106.73
6618,106.73
6619,110.67
6620,110.67
6621,110.67
6622,117.92
6623,117.92
6624,117.92
6625,117.92
6626,117.92
6627,117.92
6628,117.92
6629,117.92
6630,117.92
6631,93.17
6632,93.17
6633,106.73
6634,106.73
6635,106.73
6636,106.73
6637,106.73
6638,106.73
6639,106.73
6640,106.73
6641,106.73
6642,106.73
6643,110.67
6644,110.67
6645,110.67
6646,117.92
6647,117.92
6648,117.92
6649,117.92
6650,117.92
6651,117.92
6652,117.92
6653,117.92
6654,117.92
6655,93.17
6656,93.17
6657,106.73
6658,106.73
6659,106.73
6660,106.73
6661,106.73
6662,106.73
6663,106.73
6664,106.73
6665,108.549397864978
6666,106.73
6667,110.67
6668,110.67
6669,110.67
6670,117.92
6671,117.92
6672,117.92
6673,117.92
6674,117.92
6675,117.92
6676,117.92
6677,117.92
6678,117.92
6679,93.17
6680,93.17
6681,93.17
6682,93.17
6683,93.17
6684,93.17
6685,93.17
6686,93.17
6687,93.17
6688,93.17
6689,93.17
6690,93.17
6691,108.17
6692,108.17
6693,108.17
6694,117.92
6695,117.92
6696,117.92
6697,117.92
6698,117.92
6699,117.92
6700,117.92
6701,117.92
6702,117.92
6703,93.17
6704,93.17
6705,93.17
6706,93.17
6707,93.17
6708,93.17
6709,93.17
6710,93.17
6711,93.17
6712,93.17
6713,93.17
6714,93.17
6715,108.17
6716,108.17
6717,108.17
6718,117.92
6719,117.92
6720,117.92
6721,117.92
6722,117.92
6723,117.92
6724,117.92
6725,117.92
6726,117.92
6727,93.17
6728,93.17
6729,106.73
6730,106.73
6731,106.73
6732,106.73
6733,106.73
6734,106.73
6735,106.73
6736,106.73
6737,106.73
6738,106.73
6739,110.67
6740,110.67
6741,110.67
6742,117.92
6743,117.92
6744,117.92
6745,117.92
6746,117.92
6747,117.92
6748,117.92
6749,117.92
6750,117.92
6751,93.17
6752,93.17
6753,106.73
6754,106.73
6755,106.73
6756,106.73
6757,106.73
6758,106.73
6759,106.73
6760,106.73
6761,106.73
6762,106.73
6763,110.67
6764,110.67
6765,110.67
6766,117.92
6767,117.92
6768,117.92
6769,117.92
6770,117.92
6771,117.92
6772,117.92
6773,117.92
6774,117.92
6775,93.17
6776,93.17
6777,106.73
6778,106.73
6779,106.73
6780,106.73
6781,106.73
6782,106.73
6783,106.73
6784,106.73
6785,106.73
6786,106.73
6787,110.67
6788,110.67
6789,110.67
6790,117.92
6791,117.92
6792,117.92
6793,117.92
6794,117.92
6795,117.92
6796,117.92
6797,117.92
6798,117.92
6799,93.17
6800,93.17
6801,106.73
6802,106.73
6803,106.73
6804,106.73
6805,106.73
6806,106.73
6807,106.73
6808,106.73
6809,106.73
6810,106.73
6811,110.67
6812,110.67
6813,110.67
6814,117.92
6815,117.92
6816,117.92
6817,117.92
6818,117.92
6819,117.92
6820,117.92
6821,117.92
6822,117.92
6823,93.17
6824,93.17
6825,106.73
6826,106.73
6827,106.73
6828,106.73
6829,106.73
6830,106.73
6831,106.73
6832,106.73
6833,106.73
6834,106.73
6835,110.67
6836,110.67
6837,110.67
6838,117.92
6839,117.92
6840,117.92
6841,117.92
6842,117.92
6843,117.92
6844,117.92
6845,117.92
6846,117.92
6847,93.17
6848,93.17
6849,93.17
6850,93.17
6851,93.17
6852,93.17
6853,93.17
6854,93.17
6855,93.17
6856,93.17
6857,93.17
6858,93.17
6859,108.17
6860,108.17
6861,108.17
6862,117.92
6863,117.92
6864,117.92
6865,117.92
6866,117.92
6867,117.92
6868,117.92
6869,117.92
6870,117.92
6871,93.17
6872,93.17
6873,93.17
6874,93.17
6875,93.17
6876,93.17
6877,93.17
6878,93.17
6879,93.17
6880,93.17
6881,93.17
6882,93.17
6883,108.17
6884,108.17
6885,108.17
6886,117.92
6887,117.92
6888,117.92
6889,117.92
6890,117.92
6891,117.92
6892,117.92
6893,117.92
6894,117.92
6895,93.17
6896,93.17
6897,106.73
6898,106.73
6899,106.73
6900,106.73
6901,106.73
6902,106.73
6903,106.73
6904,106.73
6905,106.73
6906,106.73
6907,110.67
6908,110.67
6909,110.67
6910,117.92
6911,117.92
6912,117.92
6913,117.92
6914,117.92
6915,117.92
6916,117.92
6917,117.92
6918,117.92
6919,93.17
6920,93.17
6921,106.73
6922,106.73
6923,106.73
6924,106.73
6925,106.73
6926,106.73
6927,106.73
6928,106.73
6929,106.73
6930,106.73
6931,110.67
6932,110.67
6933,110.67
6934,117.92
6935,117.92
6936,117.92
6937,117.92
6938,117.92
6939,117.92
6940,117.92
6941,117.92
6942,117.92
6943,93.17
6944,93.17
6945,106.73
6946,106.73
6947,106.73
6948,106.73
6949,106.73
6950,106.73
6951,106.73
6952,106.73
6953,106.73
6954,106.73
6955,110.67
6956,110.67
6957,110.67
6958,117.92
6959,117.92
6960,117.92
6961,117.92
6962,117.92
6963,117.92
6964,117.92
6965,117.92
6966,117.92
6967,93.17
6968,93.17
6969,106.73
6970,106.73
6971,106.73
6972,106.73
6973,106.73
6974,106.73
6975,106.73
6976,106.73
6977,106.73
6978,106.73
6979,110.67
6980,110.67
6981,110.67
6982,117.92
6983,117.92
6984,117.92
6985,117.92
6986,117.92
6987,117.92
6988,117.92
6989,117.92
6990,117.92
6991,93.17
6992,93.17
6993,106.73
6994,106.73
6995,106.73
6996,106.73
6997,106.73
6998,106.73
6999,106.73
7000,106.73
7001,106.73
7002,106.73
7003,110.67
7004,110.67
7005,110.67
7006,117.92
7007,117.92
7008,117.92
7009,117.92
7010,117.92
7011,117.92
7012,117.92
7013,117.92
7014,117.92
7015,93.17
7016,93.17
7017,93.17
7018,93.17
7019,93.17
7020,93.17
7021,93.17
7022,93.17
7023,93.17
7024,93.17
7025,93.17
7026,93.17
7027,108.17
7028,108.17
7029,108.17
7030,117.92
7031,117.92
7032,117.92
7033,117.92
7034,117.92
7035,117.92
7036,117.92
7037,117.92
7038,117.92
7039,93.17
7040,93.17
7041,93.17
7042,93.17
7043,93.17
7044,93.17
7045,93.17
7046,93.17
7047,93.17
7048,93.17
7049,93.17
7050,93.17
7051,108.17
7052,108.17
7053,108.17
7054,117.92
7055,117.92
7056,117.92
7057,117.92
7058,117.92
7059,117.92
7060,117.92
7061,117.92
7062,117.92
7063,93.17
7064,93.17
7065,106.73
7066,106.73
7067,106.994469347461
7068,106.73
7069,106.73
7070,106.73
7071,106.73
7072,106.73
7073,106.73
7074,106.788376784204
7075,110.67
7076,110.67
7077,110.67
7078,117.92
7079,117.92
7080,117.92
7081,117.92
7082,117.92
7083,117.92
7084,117.92
7085,117.92
7086,117.92
7087,93.17
7088,93.17
7089,106.73
7090,106.73
7091,107.231058501047
7092,106.73
7093,106.73
7094,106.73
7095,106.73
7096,106.73
7097,106.813966575332
7098,106.920707571263
7099,110.67
7100,110.67
7101,110.67
7102,117.92
7103,117.92
7104,117.92
7105,117.92
7106,117.92
7107,117.92
7108,117.92
7109,117.92
7110,117.92
7111,93.17
7112,93.17
7113,106.73
7114,106.73
7115,106.73
7116,106.73
7117,106.73
7118,106.73
7119,106.73
7120,106.73
7121,106.802841014528
7122,106.807080789548
7123,110.67
7124,110.67
7125,110.67
7126,117.92
7127,117.92
7128,117.92
7129,117.92
7130,117.92
7131,117.92
7132,117.92
7133,117.92
7134,117.92
7135,93.17
7136,93.17
7137,106.73
7138,106.73
7139,106.825155952679
7140,106.73
7141,106.790809835096
7142,106.73
7143,106.73
7144,106.73
7145,107.005117270327
7146,107.114663220764
7147,110.67
7148,110.67
7149,110.67
7150,117.92
7151,117.92
7152,117.92
7153,117.92
7154,117.92
7155,117.92
7156,117.92
7157,117.92
7158,117.92
7159,93.17
7160,93.17
7161,106.933474304766
7162,106.73
7163,107.095562402185
7164,106.73
7165,107.223312532626
7166,106.817528750402
7167,106.73
7168,106.73
7169,106.73
7170,106.848609513891
7171,110.67
7172,110.67
7173,110.67
7174,117.92
7175,117.92
7176,117.92
7177,117.92
7178,117.92
7179,117.92
7180,117.92
7181,117.92
7182,117.92
7183,93.17
7184,93.17
7185,93.17
7186,93.17
7187,93.17
7188,93.17
7189,93.17
7190,93.17
7191,93.17
7192,93.17
7193,93.17
7194,93.17
7195,108.17
7196,108.17
7197,108.17
7198,117.92
7199,117.92
7200,117.92
7201,117.92
7202,117.92
7203,117.92
7204,117.92
7205,117.92
7206,117.92
7207,93.17
7208,93.17
7209,93.17
7210,93.17
7211,93.17
7212,93.17
7213,93.17
7214,93.17
7215,93.17
7216,93.17
7217,93.17
7218,93.17
7219,108.17
7220,108.17
7221,108.17
7222,117.92
7223,117.92
7224,117.92
7225,117.92
7226,117.92
7227,117.92
7228,117.92
7229,117.92
7230,117.92
7231,93.17
7232,93.17
7233,108.093812161024
7234,108.064198252293
7235,110.056789450205
7236,109.124450378671
7237,109.31646193609
7238,109.454287049549
7239,109.462819716596
7240,109.141726687983
7241,109.429085209575
7242,109.885245580599
7243,110.67
7244,110.67
7245,110.67
7246,117.92
7247,117.92
7248,117.92
7249,117.92
7250,117.92
7251,117.92
7252,117.92
7253,117.92
7254,117.92
7255,93.17
7256,93.17
7257,109.163380021763
7258,109.92415030137
7259,111.323859730594
7260,110.688578148791
7261,109.668170153525
7262,108.910232655301
7263,108.091674866691
7264,107.926127777217
7265,108.891695929208
7266,109.664449208002
7267,110.67
7268,110.67
7269,110.67
7270,117.92
7271,117.92
7272,117.92
7273,117.92
7274,117.92
7275,117.92
7276,117.92
7277,117.92
7278,117.92
7279,93.17
7280,93.17
7281,108.854630688445
7282,109.360724395889
7283,110.607723903384
7284,110.141257544792
7285,109.88180373408
7286,109.475200234498
7287,109.28399566527
7288,109.38111694801
7289,109.576256208687
7290,109.780123658498
7291,110.67
7292,110.67
7293,110.67
7294,117.92
7295,117.92
7296,117.92
7297,117.92
7298,117.92
7299,117.92
7300,117.92
7301,117.92
7302,117.92
7303,93.17
7304,93.17
7305,107.998937973893
7306,108.316339454263
7307,107.729094641349
7308,106.990345449627
7309,107.189922662965
7310,106.73
7311,106.73
7312,106.73
7313,106.840527262213
7314,107.417164905799
7315,110.67
7316,110.67
7317,110.67
7318,117.92
7319,117.92
7320,117.92
7321,117.92
7322,117.92
7323,117.92
7324,117.92
7325,117.92
7326,117.92
7327,93.17
7328,93.17
7329,107.787596669839
7330,107.719429221591
7331,108.150355235352
7332,107.586364788809
7333,107.507884456026
7334,107.267910365998
7335,107.23146749138
7336,107.617732417934
7337,107.699371344151
7338,108.412616630383
7339,110.67
7340,110.67
7341,110.67
7342,117.92
7343,117.92
7344,117.92
7345,117.92
7346,117.92
7347,117.92
7348,117.92
7349,117.92
7350,117.92
7351,93.17
7352,93.17
7353,93.17
7354,93.17
7355,93.17
7356,93.17
7357,93.17
7358,93.17
7359,93.17
7360,93.17
7361,93.17
7362,93.17
7363,108.17
7364,108.17
7365,108.17
7366,117.92
7367,117.92
7368,117.92
7369,117.92
7370,117.92
7371,117.92
7372,117.92
7373,117.92
7374,117.92
7375,93.17
7376,93.17
7377,93.17
7378,93.17
7379,93.17
7380,93.17
7381,93.17
7382,93.17
7383,93.17
7384,93.17
7385,93.17
7386,93.17
7387,108.17
7388,108.17
7389,108.17
7390,117.92
7391,117.92
7392,117.92
7393,117.92
7394,117.92
7395,117.92
7396,117.92
7397,117.92
7398,117.92
7399,93.17
7400,93.17
7401,109.223685288685
7402,110.117400715547
7403,110.950533602401
7404,110.620834341986
7405,110.3372360148
7406,110.310509767631
7407,110.550185818164
7408,110.285798566923
7409,110.707709247043
7410,110.902425158888
7411,110.67
7412,110.67
7413,110.67
7414,117.92
7415,117.92
