tilt_angle;azimuth_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
90.00;140.78;104720.57;245397.13
90.00;140.78;104720.83;245403.92
90.00;140.76;104721.67;245426.03
90.00;140.75;104722.35;245443.92
90.00;140.74;104722.76;245454.73
90.00;140.73;104722.91;245458.62
90.00;140.73;104722.92;245458.90
90.00;140.67;104725.89;245536.10
90.00;140.65;104726.88;245561.23
90.00;140.65;104726.99;245563.96
90.00;140.64;104727.43;245575.13
90.00;140.60;104729.12;245617.90
90.00;140.57;104730.58;245654.59
90.00;140.57;104730.70;245657.67
90.00;140.56;104731.03;245665.72
90.00;140.55;104731.63;245680.73
90.00;140.55;104731.73;245683.11
90.00;140.55;104731.85;245686.05
90.00;140.53;104732.47;245701.45
90.00;140.46;104736.11;245791.79
90.00;140.45;104736.53;245801.85
90.00;140.45;104736.82;245808.83
90.00;140.43;104737.53;245826.04
90.00;140.42;104738.10;245839.98
90.00;140.38;104739.92;245883.93
90.00;140.37;104740.51;245898.27
90.00;140.37;104740.52;245898.57
90.00;140.35;104741.61;245924.75
90.00;140.31;104743.66;245972.93
90.00;140.31;104743.82;245976.64
90.00;140.25;104746.62;246041.97
90.00;140.15;104751.78;246162.24
90.00;140.11;104753.97;246212.55
90.00;140.10;104754.46;246223.70
90.00;140.09;104754.99;246235.87
90.00;140.08;104755.44;246246.09
90.00;140.07;104756.21;246263.79
90.00;140.06;104756.79;246276.96
90.00;140.04;104757.36;246289.73
90.00;140.02;104758.45;246313.80
90.00;140.01;104759.08;246327.73
90.00;140.01;104759.08;246327.89
90.00;140.01;104759.10;246328.18
90.00;140.00;104759.62;246339.75
90.00;139.99;104760.41;246357.36
90.00;139.98;104760.93;246368.87
90.00;139.97;104761.58;246383.10
90.00;139.96;104762.03;246393.09
90.00;139.95;104762.28;246398.69
90.00;139.95;104762.62;246406.22
90.00;139.94;104763.01;246414.92
90.00;139.93;104763.57;246427.38
90.00;139.92;104764.25;246442.46
90.00;139.90;104765.08;246461.02
90.00;139.90;104765.12;246461.93
90.00;139.90;104765.19;246463.36
90.00;139.89;104765.45;246469.10
90.00;139.88;104766.28;246487.68
90.00;139.85;104767.63;246517.63
90.00;139.85;104767.76;246520.41
90.00;139.84;104768.34;246533.22
90.00;139.82;104769.13;246550.55
90.00;139.81;104769.66;246562.07
90.00;139.81;104770.11;246572.09
90.00;139.77;104771.83;246609.50
90.00;139.77;104772.08;246614.83
90.00;139.68;104776.90;246718.77
90.00;139.68;104777.14;246723.94
90.00;139.66;104778.29;246747.93
90.00;139.65;104778.35;246749.26
90.00;139.65;104778.56;246753.62
90.00;139.65;104778.64;246755.28
90.00;139.63;104779.87;246780.29
90.00;139.61;104780.94;246801.91
90.00;139.61;104781.08;246804.62
90.00;139.60;104781.63;246815.73
90.00;139.58;104782.63;246835.92
90.00;139.58;104782.73;246837.92
90.00;139.57;104783.44;246852.26
90.00;139.56;104783.93;246862.07
90.00;139.55;104784.19;246867.21
90.00;139.55;104784.21;246867.69
90.00;139.51;104786.76;246918.55
90.00;139.51;104786.80;246919.39
90.00;139.50;104787.05;246924.40
90.00;139.48;104788.36;246950.57
90.00;139.45;104790.21;246987.58
90.00;139.44;104790.59;246995.25
90.00;139.44;104790.60;246995.44
90.00;139.44;104790.67;246996.83
90.00;139.44;104790.94;247002.10
90.00;139.43;104791.16;247006.54
90.00;139.43;104791.37;247010.70
90.00;139.43;104791.58;247015.00
90.00;139.42;104791.82;247019.80
90.00;139.42;104791.89;247021.19
90.00;139.40;104792.93;247041.59
90.00;139.40;104792.94;247041.91
90.00;139.40;104793.03;247043.50
90.00;139.38;104794.59;247073.99
90.00;139.36;104795.42;247090.31
90.00;139.35;104796.35;247108.51
90.00;139.31;104798.53;247151.08
90.00;139.30;104799.19;247163.72
90.00;139.29;104799.83;247175.92
90.00;139.28;104800.02;247179.58
90.00;139.25;104801.92;247216.13
90.00;139.22;104803.75;247251.21
90.00;139.22;104803.91;247254.33
90.00;139.21;104804.21;247259.96
90.00;139.21;104804.36;247262.72
90.00;139.21;104804.52;247265.72
90.00;139.16;104807.20;247315.54
90.00;139.13;104809.50;247358.18
90.00;139.11;104810.62;247378.98
90.00;139.10;104811.00;247385.91
90.00;139.09;104811.99;247403.95
90.00;139.06;104813.65;247434.27
90.00;139.05;104814.05;247441.49
90.00;138.99;104818.22;247516.87
90.00;138.99;104818.36;247519.37
90.00;138.98;104818.42;247520.47
90.00;138.95;104820.38;247555.92
90.00;138.94;104821.30;247572.52
90.00;138.93;104822.05;247586.23
90.00;138.93;104822.08;247586.61
90.00;138.93;104822.08;247586.67
90.00;138.91;104822.99;247603.23
90.00;138.90;104823.42;247610.94
90.00;138.88;104824.71;247634.32
90.00;138.87;104825.37;247646.34
90.00;138.87;104825.69;247652.18
90.00;138.86;104826.00;247657.78
90.00;138.86;104826.41;247665.22
90.00;138.85;104827.01;247675.98
90.00;138.85;104827.09;247677.51
90.00;138.82;104828.49;247702.80
90.00;138.82;104828.72;247707.15
90.00;138.82;104828.73;247707.32
90.00;138.82;104828.79;247708.25
90.00;138.82;104828.82;247708.93
90.00;138.75;104832.99;247783.82
90.00;138.73;104834.12;247803.88
90.00;138.71;104835.39;247826.43
90.00;138.70;104836.21;247840.71
90.00;138.69;104836.74;247849.97
90.00;138.65;104839.26;247893.66
90.00;138.64;104840.06;247907.65
90.00;138.64;104840.15;247909.09
90.00;138.63;104840.62;247917.40
90.00;138.60;104842.42;247948.62
90.00;138.57;104844.59;247986.47
90.00;138.57;104844.86;247991.08
90.00;138.55;104845.76;248006.41
90.00;138.54;104846.31;248015.78
90.00;138.53;104847.49;248035.57
90.00;138.52;104847.85;248041.68
90.00;138.51;104848.68;248055.41
90.00;138.50;104849.09;248062.19
90.00;138.50;104849.16;248063.24
90.00;138.49;104849.59;248070.46
90.00;138.49;104850.11;248079.02
90.00;138.48;104850.37;248083.34
90.00;138.48;104850.70;248088.75
90.00;138.47;104851.18;248096.74
90.00;138.44;104853.04;248127.57
90.00;138.42;104854.74;248155.79
90.00;138.41;104855.15;248162.55
90.00;138.41;104855.44;248167.26
90.00;138.39;104856.54;248185.60
90.00;138.39;104856.66;248187.51
90.00;138.36;104858.44;248216.64
90.00;138.34;104859.60;248235.57
90.00;138.32;104861.09;248259.88
90.00;138.30;104862.62;248285.03
90.00;138.27;104864.95;248323.13
90.00;138.25;104865.89;248338.52
90.00;138.25;104865.94;248339.27
90.00;138.24;104866.92;248355.31
90.00;138.22;104867.94;248372.11
90.00;138.22;104868.15;248375.52
90.00;138.21;104868.65;248383.62
90.00;138.14;104873.48;248461.65
90.00;138.13;104874.16;248472.44
90.00;138.11;104875.33;248490.32
90.00;138.11;104875.78;248497.06
90.00;138.10;104876.38;248506.20
90.00;138.05;104879.55;248554.46
90.00;138.04;104880.83;248573.58
90.00;138.03;104881.08;248577.46
90.00;138.03;104881.09;248577.53
90.00;138.01;104882.56;248599.59
90.00;137.98;104884.61;248630.38
90.00;137.96;104886.03;248651.75
90.00;137.96;104886.23;248654.76
90.00;137.95;104886.97;248665.85
90.00;137.90;104890.58;248720.09
90.00;137.89;104891.45;248733.20
90.00;137.88;104891.97;248740.96
90.00;137.88;104892.36;248746.83
90.00;137.87;104892.84;248754.04
90.00;137.86;104893.36;248761.91
90.00;137.86;104893.47;248763.50
90.00;137.85;104894.09;248772.89
90.00;137.85;104894.14;248773.60
90.00;137.85;104894.30;248776.05
90.00;137.82;104896.21;248804.76
90.00;137.81;104897.00;248816.63
90.00;137.81;104897.06;248817.45
90.00;137.80;104897.70;248827.00
90.00;137.80;104897.79;248828.29
90.00;137.76;104900.73;248871.41
90.00;137.72;104903.47;248911.49
90.00;137.71;104904.32;248923.96
90.00;137.70;104904.78;248930.59
90.00;137.70;104905.07;248934.86
90.00;137.69;104905.58;248942.43
90.00;137.66;104907.99;248977.70
90.00;137.65;104908.76;248989.08
90.00;137.62;104910.83;249019.34
90.00;137.62;104911.00;249021.79
90.00;137.57;104914.50;249071.87
90.00;137.57;104914.51;249071.89
90.00;137.54;104916.52;249100.62
90.00;137.54;104916.52;249100.71
90.00;137.53;104917.27;249111.34
90.00;137.53;104917.83;249119.13
90.00;137.45;104923.79;249203.25
90.00;137.44;104924.05;249206.92
90.00;137.42;104925.76;249230.70
90.00;137.42;104925.78;249230.92
90.00;137.42;104926.18;249236.58
90.00;137.41;104926.51;249241.13
90.00;137.41;104926.80;249245.19
90.00;137.40;104927.08;249249.02
90.00;137.39;104928.16;249264.22
90.00;137.38;104928.52;249269.21
90.00;137.37;104929.65;249284.75
90.00;137.34;104931.94;249316.03
90.00;137.33;104932.56;249324.47
90.00;137.29;104935.87;249369.00
90.00;137.27;104937.17;249386.47
90.00;137.26;104938.06;249398.43
90.00;137.26;104938.36;249402.44
90.00;137.25;104938.72;249407.33
90.00;137.25;104939.04;249411.61
90.00;137.25;104939.31;249415.19
90.00;137.23;104940.85;249435.89
90.00;137.22;104940.98;249437.72
90.00;137.21;104941.81;249448.82
90.00;137.21;104942.18;249453.81
90.00;137.21;104942.34;249455.94
90.00;137.18;104944.22;249480.67
90.00;137.13;104948.07;249530.28
90.00;137.13;104948.77;249539.22
90.00;137.10;104950.74;249564.57
90.00;137.09;104952.09;249581.71
90.00;137.06;104953.99;249605.85
90.00;137.05;104954.85;249616.67
90.00;137.05;104954.87;249616.95
90.00;137.01;104958.63;249664.41
90.00;137.00;104958.89;249667.69
90.00;137.00;104959.34;249673.33
90.00;137.00;104959.46;249674.86
90.00;136.99;104960.02;249681.84
90.00;136.98;104960.42;249686.82
90.00;136.98;104960.61;249689.26
90.00;136.98;104960.63;249689.47
90.00;136.98;104960.71;249690.44
90.00;136.96;104962.41;249711.77
90.00;136.94;104964.26;249734.94
90.00;136.93;104964.72;249740.67
90.00;136.92;104965.37;249748.90
90.00;136.90;104967.47;249775.06
90.00;136.89;104967.96;249781.23
90.00;136.89;104968.12;249783.11
90.00;136.87;104969.81;249803.76
90.00;136.86;104971.03;249818.54
90.00;136.84;104972.49;249836.09
90.00;136.83;104972.98;249841.95
90.00;136.83;104973.55;249848.78
90.00;136.82;104974.29;249857.57
90.00;136.81;104974.52;249860.36
90.00;136.81;104974.90;249864.94
90.00;136.81;104975.19;249868.43
90.00;136.77;104978.23;249904.77
90.00;136.75;104980.28;249929.12
90.00;136.73;104981.91;249948.46
90.00;136.73;104981.94;249948.80
90.00;136.72;104982.84;249959.40
90.00;136.68;104985.72;249993.41
90.00;136.68;104985.73;249993.53
90.00;136.66;104987.54;250014.89
90.00;136.66;104987.64;250016.03
90.00;136.65;104988.89;250030.75
90.00;136.64;104989.67;250039.91
90.00;136.64;104989.79;250041.35
90.00;136.63;104990.03;250044.12
90.00;136.63;104990.62;250050.96
90.00;136.62;104991.45;250060.73
90.00;136.62;104991.51;250061.42
90.00;136.59;104994.29;250093.77
90.00;136.57;104995.87;250112.10
90.00;136.56;104996.66;250121.27
90.00;136.56;104996.85;250123.41
90.00;136.51;105001.15;250173.01
90.00;136.49;105002.33;250186.64
90.00;136.47;105004.57;250212.37
90.00;136.43;105008.32;250254.69
90.00;136.41;105009.57;250268.53
90.00;136.40;105010.28;250276.44
90.00;136.39;105011.28;250287.49
90.00;136.39;105011.88;250294.10
90.00;136.39;105011.90;250294.33
90.00;136.36;105014.03;250317.77
90.00;136.36;105014.20;250319.66
90.00;136.33;105016.64;250346.31
90.00;136.32;105017.54;250356.22
90.00;136.32;105018.12;250362.48
90.00;136.29;105020.97;250393.70
90.00;136.24;105024.76;250435.06
90.00;136.24;105025.06;250438.37
90.00;136.24;105025.11;250438.97
90.00;136.23;105026.08;250449.52
90.00;136.23;105026.53;250454.30
90.00;136.22;105026.72;250456.32
90.00;136.21;105028.06;250470.43
90.00;136.21;105028.15;250471.35
90.00;136.20;105029.17;250482.18
90.00;136.20;105029.23;250482.76
90.00;136.19;105029.68;250487.51
90.00;136.15;105033.84;250530.99
90.00;136.15;105033.96;250532.25
90.00;136.14;105035.02;250543.24
90.00;136.13;105035.09;250544.00
90.00;136.12;105036.40;250557.38
90.00;136.11;105037.15;250565.05
90.00;136.11;105037.89;250572.63
90.00;136.10;105038.76;250581.52
90.00;136.09;105039.24;250586.36
90.00;136.08;105040.47;250599.02
90.00;136.07;105041.50;250609.46
90.00;136.07;105041.68;250611.35
90.00;135.99;105048.78;250683.84
90.00;135.97;105051.31;250709.74
90.00;135.95;105052.69;250723.88
90.00;135.93;105054.35;250740.76
90.00;135.93;105054.53;250742.67
90.00;135.91;105056.91;250766.93
90.00;135.90;105057.61;250774.14
90.00;135.87;105060.20;250800.54
90.00;135.87;105060.72;250805.82
90.00;135.86;105061.32;250811.94
90.00;135.86;105061.72;250816.06
90.00;135.83;105064.08;250840.19
90.00;135.82;105065.43;250853.95
90.00;135.82;105065.54;250855.03
90.00;135.81;105066.15;250861.18
90.00;135.81;105066.32;250862.95
90.00;135.80;105066.68;250866.55
90.00;135.80;105067.26;250872.37
90.00;135.79;105068.43;250884.20
90.00;135.78;105069.49;250894.74
90.00;135.77;105070.24;250902.27
90.00;135.76;105071.22;250912.12
90.00;135.75;105071.77;250917.61
90.00;135.75;105072.24;250922.28
90.00;135.74;105072.57;250925.66
90.00;135.70;105077.09;250970.86
90.00;135.68;105079.01;250990.02
90.00;135.66;105081.06;251010.42
90.00;135.61;105085.80;251057.34
90.00;135.59;105086.99;251069.17
90.00;135.58;105088.06;251079.69
90.00;135.58;105088.18;251080.93
90.00;135.55;105091.02;251108.97
90.00;135.54;105091.98;251118.34
90.00;135.54;105092.72;251125.57
90.00;135.53;105093.43;251132.54
90.00;135.50;105096.12;251158.89
90.00;135.48;105098.56;251182.80
90.00;135.47;105098.81;251185.17
90.00;135.47;105099.35;251190.48
90.00;135.46;105100.57;251202.36
90.00;135.46;105100.57;251202.43
90.00;135.44;105101.77;251214.11
90.00;135.44;105102.55;251221.75
90.00;135.44;105102.56;251221.82
90.00;135.43;105102.68;251222.99
90.00;135.40;105105.72;251252.09
90.00;135.40;105106.17;251256.43
90.00;135.40;105106.17;251256.43
90.00;135.36;105109.54;251288.62
90.00;135.36;105110.46;251297.41
90.00;135.35;105110.53;251298.09
90.00;135.35;105111.06;251303.16
90.00;135.27;105118.75;251375.49
90.00;135.27;105119.38;251381.30
90.00;135.26;105119.56;251382.98
90.00;135.26;105120.13;251388.27
90.00;135.25;105120.75;251394.04
90.00;135.25;105121.32;251399.36
90.00;135.24;105122.10;251406.57
90.00;135.24;105122.28;251408.28
90.00;135.23;105123.49;251419.50
90.00;135.18;105128.27;251463.90
90.00;135.17;105128.79;251468.75
90.00;135.17;105128.90;251469.76
90.00;135.15;105130.77;251487.12
90.00;135.15;105131.35;251492.47
90.00;135.13;105133.23;251509.82
90.00;135.12;105134.33;251519.93
90.00;135.12;105134.40;251520.62
90.00;135.11;105134.84;251524.64
90.00;135.09;105137.40;251548.12
90.00;135.08;105138.49;251558.13
90.00;135.06;105140.13;251573.15
90.00;135.06;105140.79;251579.15
90.00;135.05;105141.25;251583.31
90.00;135.04;105142.05;251590.51
90.00;135.04;105142.27;251592.51
90.00;135.04;105142.70;251596.40
90.00;135.04;105142.81;251597.39
90.00;135.03;105143.87;251606.90
90.00;135.01;105145.90;251625.13
90.00;135.00;105146.61;251631.48
90.00;134.99;105147.53;251639.66
90.00;134.97;105149.26;251654.99
90.00;134.97;105149.55;251657.55
90.00;134.96;105150.34;251664.63
90.00;134.95;105151.28;251673.01
90.00;134.94;105152.40;251682.94
90.00;134.91;105155.86;251713.62
90.00;134.90;105156.59;251720.01
90.00;134.89;105158.04;251732.80
90.00;134.89;105158.43;251736.20
90.00;134.89;105158.50;251736.84
90.00;134.87;105159.84;251748.53
90.00;134.85;105162.73;251773.68
90.00;134.84;105163.03;251776.31
90.00;134.84;105163.82;251783.16
90.00;134.82;105165.92;251801.27
90.00;134.80;105167.59;251815.68
90.00;134.79;105168.35;251822.29
90.00;134.79;105168.80;251826.13
90.00;134.78;105170.03;251836.71
90.00;134.77;105170.98;251844.91
90.00;134.75;105173.12;251863.37
90.00;134.73;105175.08;251880.26
90.00;134.72;105176.04;251888.43
90.00;134.71;105177.55;251901.40
90.00;134.68;105179.98;251921.96
90.00;134.68;105180.17;251923.65
90.00;134.66;105182.30;251941.57
90.00;134.62;105187.39;251984.31
90.00;134.61;105188.23;251991.30
90.00;134.61;105188.42;251992.90
90.00;134.59;105189.77;252004.21
90.00;134.57;105192.59;252027.88
90.00;134.56;105193.46;252035.17
90.00;134.56;105193.56;252036.02
90.00;134.56;105193.79;252037.89
90.00;134.55;105194.76;252046.08
90.00;134.53;105196.41;252059.88
90.00;134.52;105198.08;252073.59
90.00;134.50;105200.43;252092.98
90.00;134.49;105200.68;252094.99
90.00;134.49;105200.97;252097.41
90.00;134.49;105201.18;252099.11
90.00;134.48;105202.19;252107.39
90.00;134.48;105202.38;252108.94
90.00;134.47;105203.27;252116.22
90.00;134.46;105204.08;252122.77
90.00;134.46;105204.14;252123.25
90.00;134.45;105205.56;252134.81
90.00;134.41;105209.79;252169.23
90.00;134.38;105212.91;252194.58
90.00;134.38;105213.61;252200.29
90.00;134.35;105216.76;252225.72
90.00;134.34;105217.65;252232.89
90.00;134.33;105219.02;252243.92
90.00;134.30;105221.93;252267.12
90.00;134.26;105226.42;252302.99
90.00;134.24;105228.34;252318.15
90.00;134.24;105228.44;252318.87
90.00;134.24;105229.14;252324.35
90.00;134.23;105230.11;252331.97
90.00;134.23;105230.22;252332.89
90.00;134.22;105230.52;252335.23
90.00;134.17;105237.20;252387.50
90.00;134.17;105237.25;252387.84
90.00;134.16;105237.34;252388.55
90.00;134.07;105248.35;252473.74
90.00;134.06;105249.52;252482.67
90.00;134.05;105250.82;252492.55
90.00;134.02;105253.92;252516.17
90.00;134.01;105255.25;252526.31
90.00;133.99;105256.84;252538.42
90.00;133.97;105259.75;252560.57
90.00;133.97;105260.16;252563.70
90.00;133.96;105260.51;252566.36
90.00;133.96;105260.79;252568.43
90.00;133.96;105260.88;252569.14
90.00;133.94;105263.52;252589.23
90.00;133.92;105265.64;252605.36
90.00;133.92;105265.69;252605.72
90.00;133.89;105269.03;252630.99
90.00;133.86;105271.89;252652.29
90.00;133.86;105272.64;252657.83
90.00;133.86;105272.68;252658.14
90.00;133.85;105273.37;252663.25
90.00;133.84;105274.49;252671.56
90.00;133.84;105274.95;252675.00
90.00;133.82;105277.30;252692.40
90.00;133.82;105277.44;252693.49
90.00;133.78;105281.70;252725.01
90.00;133.78;105281.87;252726.28
90.00;133.78;105282.30;252729.50
90.00;133.77;105282.54;252731.28
90.00;133.77;105282.65;252732.09
90.00;133.77;105282.99;252734.63
90.00;133.75;105284.68;252747.11
90.00;133.75;105285.46;252752.91
90.00;133.74;105285.91;252756.23
90.00;133.72;105288.99;252779.00
90.00;133.70;105291.43;252797.06
90.00;133.69;105292.35;252803.81
90.00;133.67;105294.63;252820.50
90.00;133.65;105296.59;252834.78
90.00;133.64;105297.74;252843.06
90.00;133.62;105301.01;252866.35
90.00;133.59;105303.95;252887.15
90.00;133.56;105307.82;252914.35
90.00;133.55;105308.49;252919.05
90.00;133.53;105312.04;252943.92
90.00;133.51;105313.58;252954.69
90.00;133.50;105315.71;252969.56
90.00;133.49;105316.81;252977.22
90.00;133.48;105317.42;252981.45
90.00;133.46;105319.85;252998.33
90.00;133.46;105320.49;253002.79
90.00;133.44;105322.95;253019.85
90.00;133.42;105324.43;253030.11
90.00;133.40;105327.71;253052.88
90.00;133.35;105333.32;253091.69
90.00;133.34;105334.35;253098.69
90.00;133.34;105335.15;253104.16
90.00;133.31;105337.84;253122.57
90.00;133.31;105337.93;253123.13
