azimuth_angle;tilt_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
190.00;17.43;130798.85;218276.13
190.00;17.43;130798.97;218277.10
190.00;17.44;130799.38;218280.24
190.00;17.47;130800.16;218286.33
190.00;17.48;130800.49;218288.93
190.00;17.48;130800.54;218289.31
190.00;17.48;130800.57;218289.57
190.00;17.48;130800.60;218289.76
190.00;17.48;130800.65;218290.17
190.00;17.48;130800.76;218291.08
190.00;17.49;130800.98;218292.82
190.00;17.50;130801.14;218294.02
190.00;17.50;130801.43;218296.36
190.00;17.52;130801.83;218299.56
190.00;17.52;130802.07;218301.46
190.00;17.53;130802.17;218302.28
190.00;17.53;130802.44;218304.40
190.00;17.54;130802.63;218305.96
190.00;17.55;130802.89;218308.10
190.00;17.55;130803.02;218309.12
190.00;17.57;130803.70;218314.68
190.00;17.57;130803.80;218315.51
190.00;17.59;130804.22;218318.92
190.00;17.61;130804.99;218325.17
190.00;17.62;130805.54;218329.77
190.00;17.63;130805.67;218330.86
190.00;17.63;130805.70;218331.09
190.00;17.63;130805.75;218331.53
190.00;17.64;130806.14;218334.73
190.00;17.65;130806.36;218336.48
190.00;17.66;130806.80;218340.07
190.00;17.66;130806.82;218340.26
190.00;17.66;130806.84;218340.43
190.00;17.66;130806.88;218340.73
190.00;17.68;130807.32;218344.33
190.00;17.68;130807.52;218345.97
190.00;17.69;130807.83;218348.39
190.00;17.69;130807.88;218348.79
190.00;17.70;130808.04;218350.03
190.00;17.70;130808.16;218350.96
190.00;17.70;130808.19;218351.17
190.00;17.71;130808.37;218352.56
190.00;17.71;130808.58;218354.18
190.00;17.71;130808.69;218355.02
190.00;17.72;130808.73;218355.33
190.00;17.72;130808.77;218355.63
190.00;17.73;130809.26;218359.39
190.00;17.75;130809.95;218364.69
190.00;17.76;130810.39;218368.02
190.00;17.77;130810.52;218369.02
190.00;17.77;130810.59;218369.59
190.00;17.77;130810.66;218370.08
190.00;17.77;130810.73;218370.63
190.00;17.78;130810.87;218371.73
190.00;17.78;130810.95;218372.31
190.00;17.79;130811.23;218374.42
190.00;17.79;130811.33;218375.21
190.00;17.79;130811.35;218375.35
190.00;17.79;130811.44;218376.03
190.00;17.79;130811.46;218376.21
190.00;17.80;130811.64;218377.54
190.00;17.80;130811.76;218378.47
190.00;17.80;130811.82;218378.93
190.00;17.80;130811.85;218379.13
190.00;17.80;130811.93;218379.71
190.00;17.81;130812.17;218381.55
190.00;17.82;130812.35;218382.92
190.00;17.83;130812.90;218387.05
190.00;17.83;130812.94;218387.35
190.00;17.83;130812.94;218387.38
190.00;17.83;130812.94;218387.39
190.00;17.83;130812.97;218387.59
190.00;17.84;130813.16;218389.05
190.00;17.84;130813.27;218389.88
190.00;17.84;130813.34;218390.41
190.00;17.85;130813.40;218390.85
190.00;17.85;130813.50;218391.59
190.00;17.86;130813.79;218393.75
190.00;17.86;130813.83;218394.06
190.00;17.86;130813.84;218394.16
190.00;17.86;130813.89;218394.52
190.00;17.86;130813.98;218395.25
190.00;17.86;130814.08;218395.92
190.00;17.87;130814.26;218397.30
190.00;17.87;130814.26;218397.33
190.00;17.87;130814.29;218397.50
190.00;17.87;130814.38;218398.19
190.00;17.88;130814.48;218398.93
190.00;17.89;130814.95;218402.48
190.00;17.90;130815.24;218404.64
190.00;17.90;130815.25;218404.75
190.00;17.90;130815.30;218405.09
190.00;17.90;130815.30;218405.11
190.00;17.90;130815.32;218405.28
190.00;17.90;130815.41;218405.94
190.00;17.90;130815.45;218406.23
190.00;17.91;130815.57;218407.14
190.00;17.91;130815.81;218408.93
190.00;17.91;130815.84;218409.16
190.00;17.92;130815.96;218410.02
190.00;17.92;130816.23;218412.05
190.00;17.93;130816.35;218412.90
190.00;17.93;130816.44;218413.58
190.00;17.93;130816.44;218413.59
190.00;17.93;130816.63;218415.00
190.00;17.94;130816.65;218415.16
190.00;17.94;130816.85;218416.66
190.00;17.95;130817.01;218417.84
190.00;17.95;130817.13;218418.74
190.00;17.95;130817.33;218420.21
190.00;17.96;130817.45;218421.09
190.00;17.96;130817.56;218421.94
190.00;17.96;130817.62;218422.35
190.00;17.97;130817.89;218424.37
190.00;17.97;130818.05;218425.56
190.00;17.98;130818.16;218426.32
190.00;17.99;130818.45;218428.51
190.00;17.99;130818.69;218430.22
190.00;17.99;130818.70;218430.35
190.00;17.99;130818.73;218430.57
190.00;17.99;130818.76;218430.75
190.00;18.00;130818.93;218432.00
190.00;18.00;130818.98;218432.35
190.00;18.00;130819.03;218432.71
190.00;18.01;130819.23;218434.22
190.00;18.01;130819.41;218435.56
190.00;18.02;130819.52;218436.32
190.00;18.03;130820.18;218441.18
190.00;18.04;130820.36;218442.48
190.00;18.04;130820.53;218443.73
190.00;18.05;130820.94;218446.73
190.00;18.06;130821.00;218447.16
190.00;18.06;130821.23;218448.86
190.00;18.07;130821.47;218450.57
190.00;18.07;130821.48;218450.70
190.00;18.08;130821.94;218453.98
190.00;18.08;130822.03;218454.64
190.00;18.08;130822.03;218454.67
190.00;18.09;130822.11;218455.25
190.00;18.09;130822.25;218456.27
190.00;18.09;130822.36;218457.06
190.00;18.10;130822.55;218458.42
190.00;18.10;130822.59;218458.74
190.00;18.10;130822.59;218458.76
190.00;18.10;130822.75;218459.86
190.00;18.11;130822.89;218460.90
190.00;18.11;130822.94;218461.29
190.00;18.11;130823.01;218461.76
190.00;18.11;130823.12;218462.58
190.00;18.12;130823.13;218462.67
190.00;18.12;130823.14;218462.69
190.00;18.12;130823.17;218462.96
190.00;18.12;130823.26;218463.58
190.00;18.13;130823.64;218466.30
190.00;18.13;130823.77;218467.22
190.00;18.14;130823.99;218468.85
190.00;18.14;130823.99;218468.87
190.00;18.14;130824.12;218469.75
190.00;18.15;130824.46;218472.21
190.00;18.16;130824.63;218473.41
190.00;18.16;130824.74;218474.20
190.00;18.16;130824.87;218475.16
190.00;18.17;130825.22;218477.70
190.00;18.19;130825.67;218480.86
190.00;18.19;130825.90;218482.54
190.00;18.19;130825.94;218482.80
190.00;18.20;130826.06;218483.69
190.00;18.20;130826.14;218484.26
190.00;18.20;130826.15;218484.31
190.00;18.21;130826.46;218486.52
190.00;18.21;130826.48;218486.68
190.00;18.21;130826.70;218488.26
190.00;18.21;130826.71;218488.31
190.00;18.23;130827.14;218491.39
190.00;18.23;130827.33;218492.68
190.00;18.24;130827.58;218494.46
190.00;18.25;130827.90;218496.78
190.00;18.25;130828.01;218497.55
190.00;18.25;130828.03;218497.64
190.00;18.25;130828.03;218497.66
190.00;18.25;130828.06;218497.91
190.00;18.26;130828.17;218498.65
190.00;18.26;130828.22;218498.98
190.00;18.26;130828.25;218499.24
190.00;18.27;130828.57;218501.46
190.00;18.27;130828.65;218502.03
190.00;18.27;130828.83;218503.31
190.00;18.28;130829.13;218505.42
190.00;18.28;130829.14;218505.53
190.00;18.28;130829.19;218505.86
190.00;18.29;130829.29;218506.52
190.00;18.29;130829.36;218507.06
190.00;18.29;130829.38;218507.21
190.00;18.29;130829.49;218507.94
190.00;18.29;130829.60;218508.72
190.00;18.30;130829.73;218509.64
190.00;18.31;130830.10;218512.24
190.00;18.31;130830.27;218513.45
190.00;18.31;130830.29;218513.54
190.00;18.32;130830.33;218513.84
190.00;18.32;130830.55;218515.37
190.00;18.32;130830.59;218515.64
190.00;18.32;130830.64;218516.02
190.00;18.33;130830.72;218516.60
190.00;18.33;130830.82;218517.27
190.00;18.34;130831.20;218519.95
190.00;18.35;130831.58;218522.57
190.00;18.36;130831.80;218524.11
190.00;18.36;130831.99;218525.42
190.00;18.36;130832.12;218526.30
190.00;18.37;130832.19;218526.82
190.00;18.38;130832.56;218529.40
190.00;18.38;130832.71;218530.41
190.00;18.38;130832.80;218531.02
190.00;18.39;130832.94;218532.03
190.00;18.39;130833.07;218532.88
190.00;18.40;130833.23;218533.99
190.00;18.40;130833.50;218535.86
190.00;18.41;130833.68;218537.10
190.00;18.41;130833.74;218537.51
190.00;18.41;130833.75;218537.61
190.00;18.42;130833.96;218539.06
190.00;18.42;130834.02;218539.49
190.00;18.43;130834.52;218542.91
190.00;18.44;130834.74;218544.39
190.00;18.44;130834.75;218544.44
190.00;18.44;130834.75;218544.45
190.00;18.44;130834.97;218545.91
190.00;18.45;130835.17;218547.29
190.00;18.45;130835.33;218548.33
190.00;18.46;130835.62;218550.33
190.00;18.47;130835.78;218551.36
190.00;18.47;130835.99;218552.80
190.00;18.48;130836.21;218554.29
190.00;18.48;130836.35;218555.24
190.00;18.49;130836.56;218556.64
190.00;18.49;130836.61;218556.96
190.00;18.49;130836.74;218557.81
190.00;18.49;130836.82;218558.34
190.00;18.50;130836.94;218559.19
190.00;18.51;130837.26;218561.29
190.00;18.51;130837.43;218562.46
190.00;18.52;130837.61;218563.63
190.00;18.52;130837.64;218563.87
190.00;18.52;130837.72;218564.39
190.00;18.52;130837.94;218565.85
190.00;18.53;130837.97;218566.02
190.00;18.53;130838.28;218568.11
190.00;18.54;130838.48;218569.41
190.00;18.54;130838.59;218570.21
190.00;18.55;130838.68;218570.76
190.00;18.55;130838.84;218571.84
190.00;18.55;130838.89;218572.20
190.00;18.55;130838.99;218572.82
190.00;18.56;130839.06;218573.28
190.00;18.57;130839.55;218576.53
190.00;18.58;130839.89;218578.79
190.00;18.58;130839.98;218579.37
190.00;18.58;130839.99;218579.46
190.00;18.59;130840.29;218581.40
190.00;18.59;130840.32;218581.64
190.00;18.59;130840.33;218581.68
190.00;18.59;130840.43;218582.33
190.00;18.61;130840.94;218585.61
190.00;18.61;130841.06;218586.45
190.00;18.61;130841.10;218586.71
190.00;18.62;130841.58;218589.79
190.00;18.63;130841.88;218591.72
190.00;18.63;130841.95;218592.21
190.00;18.64;130841.99;218592.43
190.00;18.64;130842.22;218593.96
190.00;18.64;130842.34;218594.75
190.00;18.65;130842.36;218594.85
190.00;18.65;130842.42;218595.24
190.00;18.66;130842.80;218597.66
190.00;18.66;130842.83;218597.90
190.00;18.66;130842.94;218598.59
190.00;18.66;130842.95;218598.63
190.00;18.66;130843.08;218599.49
190.00;18.67;130843.23;218600.47
190.00;18.69;130843.84;218604.34
190.00;18.71;130844.71;218609.93
190.00;18.71;130844.72;218609.99
190.00;18.71;130844.88;218611.00
190.00;18.72;130845.00;218611.78
190.00;18.73;130845.46;218614.70
190.00;18.74;130845.67;218616.05
190.00;18.75;130846.05;218618.47
190.00;18.75;130846.16;218619.15
190.00;18.76;130846.55;218621.62
190.00;18.76;130846.69;218622.49
190.00;18.77;130846.79;218623.12
190.00;18.78;130847.19;218625.65
190.00;18.78;130847.33;218626.57
190.00;18.79;130847.67;218628.73
190.00;18.79;130847.74;218629.12
190.00;18.79;130847.79;218629.48
190.00;18.79;130847.86;218629.91
190.00;18.80;130848.00;218630.78
190.00;18.80;130848.10;218631.44
190.00;18.82;130848.74;218635.43
190.00;18.82;130848.87;218636.25
190.00;18.82;130848.89;218636.35
190.00;18.83;130849.24;218638.52
190.00;18.84;130849.51;218640.22
190.00;18.84;130849.52;218640.30
190.00;18.84;130849.68;218641.31
190.00;18.85;130849.79;218641.98
190.00;18.85;130849.83;218642.22
190.00;18.87;130850.66;218647.35
190.00;18.88;130851.02;218649.56
190.00;18.88;130851.09;218649.99
190.00;18.88;130851.21;218650.75
190.00;18.89;130851.38;218651.77
190.00;18.89;130851.42;218652.05
190.00;18.90;130851.62;218653.23
190.00;18.90;130851.68;218653.63
190.00;18.90;130851.78;218654.20
190.00;18.91;130852.11;218656.15
190.00;18.91;130852.26;218657.06
190.00;18.91;130852.29;218657.21
190.00;18.92;130852.54;218658.68
190.00;18.93;130852.83;218660.35
190.00;18.93;130853.04;218661.56
190.00;18.94;130853.38;218663.53
190.00;18.94;130853.43;218663.87
190.00;18.94;130853.50;218664.26
190.00;18.95;130853.68;218665.32
190.00;18.95;130853.71;218665.47
190.00;18.95;130853.87;218666.38
190.00;18.96;130854.01;218667.18
190.00;18.97;130854.36;218669.21
190.00;18.97;130854.66;218670.92
190.00;18.97;130854.67;218670.95
190.00;18.98;130854.74;218671.38
190.00;18.98;130854.85;218671.98
190.00;18.99;130855.41;218675.02
190.00;18.99;130855.45;218675.25
190.00;19.00;130855.54;218675.77
190.00;19.00;130855.60;218676.06
190.00;19.00;130855.61;218676.12
190.00;19.01;130856.17;218679.18
190.00;19.01;130856.30;218679.86
190.00;19.02;130856.53;218681.15
190.00;19.02;130856.55;218681.22
190.00;19.02;130856.73;218682.19
190.00;19.03;130856.97;218683.46
190.00;19.03;130857.13;218684.35
190.00;19.04;130857.19;218684.66
190.00;19.04;130857.47;218686.15
190.00;19.04;130857.52;218686.44
190.00;19.05;130857.67;218687.25
190.00;19.05;130857.82;218688.03
190.00;19.05;130857.84;218688.14
190.00;19.05;130857.85;218688.20
190.00;19.06;130858.10;218689.51
190.00;19.06;130858.12;218689.66
190.00;19.06;130858.16;218689.85
190.00;19.06;130858.33;218690.77
190.00;19.07;130858.51;218691.73
190.00;19.08;130859.17;218695.24
190.00;19.08;130859.21;218695.45
190.00;19.09;130859.24;218695.61
190.00;19.09;130859.25;218695.66
190.00;19.09;130859.51;218697.01
190.00;19.09;130859.60;218697.49
190.00;19.10;130859.89;218699.06
190.00;19.11;130860.17;218700.50
190.00;19.12;130860.85;218704.12
190.00;19.13;130861.05;218705.16
190.00;19.14;130861.54;218707.75
190.00;19.14;130861.60;218708.08
190.00;19.14;130861.69;218708.50
190.00;19.14;130861.69;218708.55
190.00;19.15;130861.90;218709.65
190.00;19.15;130862.06;218710.48
190.00;19.16;130862.25;218711.43
190.00;19.16;130862.33;218711.89
190.00;19.16;130862.54;218712.96
190.00;19.17;130862.57;218713.13
190.00;19.18;130863.06;218715.69
190.00;19.18;130863.12;218715.97
190.00;19.18;130863.12;218715.99
190.00;19.18;130863.24;218716.58
190.00;19.18;130863.32;218716.99
190.00;19.19;130863.69;218718.92
190.00;19.19;130863.71;218719.06
190.00;19.20;130863.80;218719.52
190.00;19.20;130863.85;218719.79
190.00;19.20;130864.02;218720.63
190.00;19.22;130865.00;218725.69
190.00;19.23;130865.43;218727.90
190.00;19.24;130865.51;218728.32
190.00;19.24;130865.57;218728.65
190.00;19.25;130866.09;218731.28
190.00;19.26;130866.45;218733.15
190.00;19.26;130866.47;218733.26
190.00;19.26;130866.54;218733.60
190.00;19.26;130866.69;218734.35
190.00;19.26;130866.71;218734.45
190.00;19.27;130866.87;218735.30
190.00;19.27;130866.95;218735.70
190.00;19.28;130867.38;218737.85
190.00;19.28;130867.39;218737.94
190.00;19.28;130867.46;218738.29
190.00;19.30;130868.17;218741.91
190.00;19.30;130868.18;218741.96
190.00;19.30;130868.36;218742.83
190.00;19.31;130868.61;218744.12
190.00;19.31;130868.79;218745.04
190.00;19.32;130869.18;218747.00
190.00;19.33;130869.35;218747.85
190.00;19.33;130869.52;218748.71
190.00;19.34;130869.92;218750.72
190.00;19.35;130870.10;218751.64
190.00;19.35;130870.40;218753.14
190.00;19.36;130870.71;218754.68
190.00;19.37;130871.03;218756.30
190.00;19.37;130871.22;218757.25
190.00;19.38;130871.46;218758.43
190.00;19.38;130871.55;218758.89
190.00;19.38;130871.58;218759.03
190.00;19.40;130872.25;218762.38
190.00;19.41;130872.59;218764.06
190.00;19.41;130872.61;218764.17
190.00;19.41;130872.74;218764.82
190.00;19.42;130873.24;218767.25
190.00;19.42;130873.28;218767.43
190.00;19.42;130873.31;218767.57
190.00;19.43;130873.50;218768.50
190.00;19.43;130873.56;218768.78
190.00;19.44;130873.82;218769.99
190.00;19.45;130874.34;218772.46
190.00;19.47;130875.24;218776.70
190.00;19.48;130875.86;218779.62
190.00;19.48;130875.97;218780.11
190.00;19.49;130876.20;218781.22
190.00;19.50;130876.57;218782.96
190.00;19.50;130876.71;218783.58
190.00;19.50;130876.76;218783.84
190.00;19.50;130876.85;218784.23
190.00;19.51;130877.15;218785.66
190.00;19.51;130877.24;218786.08
190.00;19.51;130877.27;218786.23
190.00;19.52;130877.31;218786.40
190.00;19.52;130877.32;218786.42
190.00;19.52;130877.56;218787.54
190.00;19.53;130878.06;218789.90
190.00;19.54;130878.43;218791.60
190.00;19.54;130878.43;218791.61
190.00;19.54;130878.45;218791.69
190.00;19.54;130878.55;218792.15
190.00;19.55;130878.59;218792.35
190.00;19.55;130878.64;218792.55
190.00;19.55;130878.66;218792.68
190.00;19.55;130878.81;218793.37
190.00;19.55;130878.92;218793.87
190.00;19.55;130878.93;218793.91
190.00;19.56;130879.23;218795.29
190.00;19.56;130879.30;218795.62
190.00;19.58;130879.94;218798.55
190.00;19.59;130880.40;218800.62
190.00;19.59;130880.41;218800.64
190.00;19.59;130880.47;218800.92
190.00;19.60;130880.78;218802.31
190.00;19.61;130881.39;218805.01
190.00;19.61;130881.58;218805.87
190.00;19.62;130881.78;218806.73
190.00;19.62;130881.91;218807.32
190.00;19.62;130882.09;218808.14
190.00;19.63;130882.41;218809.53
190.00;19.63;130882.43;218809.62
190.00;19.64;130882.58;218810.30
190.00;19.64;130882.62;218810.46
190.00;19.64;130882.67;218810.67
190.00;19.64;130882.68;218810.74
190.00;19.64;130882.86;218811.51
190.00;19.65;130883.16;218812.87
190.00;19.65;130883.22;218813.13
190.00;19.66;130883.64;218814.97
190.00;19.67;130883.97;218816.42
190.00;19.67;130884.28;218817.77
190.00;19.68;130884.41;218818.35
190.00;19.69;130884.95;218820.72
190.00;19.69;130884.96;218820.74
190.00;19.70;130885.60;218823.53
190.00;19.72;130886.31;218826.66
190.00;19.72;130886.45;218827.23
190.00;19.72;130886.45;218827.26
190.00;19.72;130886.47;218827.33
190.00;19.72;130886.51;218827.49
190.00;19.73;130886.62;218828.00
190.00;19.73;130886.71;218828.38
190.00;19.73;130886.77;218828.63
190.00;19.74;130887.02;218829.73
190.00;19.74;130887.40;218831.35
190.00;19.75;130887.63;218832.34
190.00;19.76;130887.93;218833.63
190.00;19.76;130888.03;218834.05
190.00;19.76;130888.16;218834.62
190.00;19.76;130888.16;218834.63
190.00;19.76;130888.34;218835.38
190.00;19.77;130888.49;218836.04
190.00;19.77;130888.53;218836.22
190.00;19.77;130888.76;218837.18
190.00;19.78;130888.83;218837.47
190.00;19.78;130888.83;218837.49
190.00;19.78;130888.92;218837.88
190.00;19.78;130889.02;218838.31
190.00;19.78;130889.03;218838.33
190.00;19.78;130889.12;218838.70
190.00;19.79;130889.30;218839.51
190.00;19.79;130889.46;218840.19
190.00;19.79;130889.57;218840.63
190.00;19.80;130890.02;218842.56
190.00;19.81;130890.37;218844.04
190.00;19.81;130890.43;218844.30
190.00;19.82;130890.61;218845.05
190.00;19.82;130890.69;218845.39
190.00;19.82;130891.02;218846.81
190.00;19.83;130891.12;218847.23
190.00;19.83;130891.12;218847.24
190.00;19.83;130891.22;218847.66
190.00;19.84;130891.68;218849.60
190.00;19.84;130891.69;218849.62
190.00;19.84;130891.83;218850.20
190.00;19.84;130891.89;218850.48
190.00;19.85;130892.29;218852.14
190.00;19.85;130892.33;218852.31
190.00;19.87;130892.92;218854.79
190.00;19.88;130893.38;218856.74
190.00;19.88;130893.56;218857.49
190.00;19.90;130894.36;218860.79
190.00;19.90;130894.57;218861.70
190.00;19.91;130894.71;218862.26
190.00;19.93;130895.57;218865.84
190.00;19.94;130895.98;218867.54
190.00;19.94;130896.05;218867.83
190.00;19.94;130896.14;218868.19
190.00;19.95;130896.45;218869.47
190.00;19.96;130896.85;218871.10
190.00;19.96;130896.93;218871.45
190.00;19.96;130897.00;218871.73
190.00;19.96;130897.12;218872.21
190.00;19.96;130897.16;218872.38
190.00;19.97;130897.63;218874.30
190.00;19.97;130897.70;218874.61
190.00;19.98;130897.96;218875.65
190.00;19.98;130898.08;218876.16
