datetime,SolRad_Hor,SolRad_Dif,Air Temp,WS_10m,zenith,azimuth,Load (kW),DNI,total_irradiance,cell_temperature,dc_power_output_per_panel,ac_power_output,E_incident,E_effective,E_ac,temperature_factor,PR,mismatch,weighting_factor,optimal_tilt,optimal_azimuth,optimal_battery_capacity,hour,day,month,dayofweek,is_weekend,param_number_of_panels,param_panel_area,param_total_panel_area,param_panel_efficiency,param_panel_power,param_temp_coeff,param_battery_efficiency,param_depth_of_discharge
2023-01-01 00:00:00+02:00,0.0,0.0,11.09,,163.88553931657069,336.01012088505695,117.92,0.0,0.0,11.09,0.0,0.0,0.0,0.0,0.0,1.061204,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,0,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 01:00:00+02:00,0.0,0.0,10.89,,163.57649857279472,26.754098141882423,117.92,0.0,0.0,10.89,0.0,0.0,0.0,0.0,0.0,1.062084,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,1,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 02:00:00+02:00,0.0,0.0,10.7,,155.33634557108286,59.28305892368195,117.92,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,1.06292,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,2,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 03:00:00+02:00,0.0,0.0,10.5,,144.3766132722102,76.26328794701925,117.92,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0638,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,3,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 04:00:00+02:00,0.0,0.0,10.31,,132.68713345406866,87.4236179890666,117.92,0.0,0.0,10.31,0.0,0.0,0.0,0.0,0.0,1.064636,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,4,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 05:00:00+02:00,0.0,0.0,10.11,,120.88706945897758,96.3880905256139,117.92,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0,1.065516,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,5,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 06:00:00+02:00,23.0,22.0,9.92,,109.27670307639507,104.63604964186032,93.17,0.0,19.7182055043094,10.597813314210635,4.451427883349236,3610.9982989729,27358.81295517425,24228.077036226594,3610.9982989729,1.0633696214174733,0.9040182080261127,,0.0,44.014518456806286,122.55138883577688,51.0,6,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 07:00:00+02:00,70.0,70.0,9.72,,98.0951816102318,112.96626358220601,93.17,0.0,62.62804855238421,11.872839168988207,14.063827192972555,11408.576618939336,86895.79108594757,76952.09306060264,11408.576618939336,1.0577595076564519,0.8992487987004064,,0.0,44.014518456806286,122.55138883577688,51.0,7,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 08:00:00+02:00,252.0,181.0,9.71,,87.35262739064198,121.9543362584991,109.548174819698,0.0,164.43066150821593,15.362303989344923,36.38876810178711,29518.5686841697,228145.89853603454,202038.60504791318,29518.5686841697,1.0424058624468824,0.8861959762862004,,0.4869738603136365,44.014518456806286,122.55138883577688,51.0,8,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 09:00:00+02:00,287.0,231.0,9.53,,78.09411424863846,132.1048104056082,109.365586636285,603.3926033238959,1009.4845318939305,44.23103078385386,196.17806022763273,159139.64245665565,1400649.6931575097,1240369.9210995666,159139.64245665565,0.915383464551043,0.7782085387930104,,0.4815449481483233,44.014518456806286,122.55138883577688,51.0,9,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 10:00:00+02:00,188.0,186.0,9.63,,70.20236959983112,143.85490329262302,110.832579138528,137.4769651211915,313.7127739717473,20.413876605278816,67.94480590411831,55116.826549420766,435273.3367580597,385463.9436319252,55116.826549420766,1.0201789429367731,0.8672998751180245,,0.525163178490403,44.014518456806286,122.55138883577688,51.0,10,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-01 11:00:00+02:00,333.0,250.0,9.55,,64.40295330643545,157.42758571423133,110.149554343583,404.9131078517115,635.7548083679806,31.404071537649333,131.16686001445643,106402.55684372706,882103.4390624893,781162.1838470326,106402.55684372706,0.9718220852343429,0.8261895415468512,,0.5048547360207171,44.014518456806286,122.55138883577688,51.0,11,1,1,6,True,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
